PRODUCT DESCRIPTION,IMPORTER,IMPORTER ENTITY,SHIPPER,ARRIVAL DATE,GROSS WEIGHT (LB),GROSS WEIGHT (KG),FOREIGN PORT,US PORT,VESSEL NAME,COUNTRY OF ORIGIN,MARKS &AMP; NUMBERS,CONSIGNEE ADDRESS,SHIPPER ADDRESS,ZIP CODE,NO. OF CONTAINERS,CONTAINER NUMBER,CONTAINER TYPE,QUANTITY,QUANTITY UNIT,MEASUREMENT,MEASUREMENT UNIT,BILL OF LADING,HOUSE VS MASTER,MASTER B/L,VOYAGE NUMBER,SEAL,SHIP REGISTERED IN,IN-BOND ENTRY TYPE,CARRIER CODE,CARRIER NAME,CARRIER CITY,CARRIER STATE,CARRIER ZIP,CARRIER ADDRESS,NOTIFY PARTY,NOTIFY ADDRESS,PLACE OF RECEIPT
DRESSED GREENHEART LUMBER -------------------------,GIBSON BUILDING SUPPLIES,GIBSON BUILDING SUPPLIES,SUPERIOR WOODS,04/22/2020,58797,26726,Port of Spain,"Port Everglades, Florida",VEGA SAGITTARIUS,Trinidad,No Marks No Marks No Marks,PO BOX 297 KINGSTOWN ST. VINCENT TE 784 456 1725,378 BLOCK '8' MON REPOS EAST COAST DEMERARA GUYANA, ,1,KOSU4952126,45G0,1416,PCS,11,CF,KOSLGUYSTV00054T, , ,158N,CTA521103 KOSL122775,LIBERIA,63 - Immediate Exportation,KOSL,KING OCEAN SERVICES LIMITED INC,MIAMI,FL,33172,11000 NW 29TH ST STE 201,GIBSON BUILDING SUPPLIES,PO BOX 297 KINGSTOWN ST. VINCENT,PORT OF SPAIN
"DRESSED GREENHEART LUMBER 8,895 BM - DRESSED -------------------------",E.D LAYNE,E.D LAYNE,RAJENDRA RUBEN SAWMILL,04/22/2020,42373,19260,Port of Spain,"Port Everglades, Florida",VEGA SAGITTARIUS,Trinidad,No Marks No Marks No Marks No Marks,"BAY ST BOX 178 KINGSTOWN KINGSTOWN ST VINCENT, WI TE 784-456-1411",4A HUBU EAST BANK ESSEQUIBO GUYANA NETHERLANDS ANTILLES TE 592-627-6011, ,1,TTNU0609947,22P0,798,PCS,0,CF,KOSLGUYSTV00055T, , ,158N,NA NA,LIBERIA,63 - Immediate Exportation,KOSL,KING OCEAN SERVICES LIMITED INC,MIAMI,FL,33172,11000 NW 29TH ST STE 201,E.D LAYNE,"BAY ST BOX 178 KINGSTOWN KINGSTOWN ST VINCENT, WI",PORT OF SPAIN
PIECES WASHIBA LUMBER (INV# 450) PIECES 35FT. GREENHEART PILES (INV# 455) PIECES GREENHEART LUMBER (INV# 446),EVERGREEN FOREST PRODUCTS INC,EVERGREEN FOREST PRODUCTS INC,NAZIR TROPICAL TIMBERS,04/20/2020,152691,69405,Port Bustamante,"New York, New York",AS PALATIA,Jamaica,NO MARKS NO MARKS NO MARKS NO MARKS NO MARKS NO MARKS,578 SOUND AVE PO BOX 922 WADING RIVER NY 11792 USA,"172 SECTION C BLOCK Y GROVE EAST BANK DEMERARA, GUYANA GUY",11792,3,GESU6239527 SMLU7876219 SMLU7983602,4510 4510 4510,148,PCS,0, ,SMLU6105632A, , ,4,519961 G2621945 519962 G2621877 519963 G2621961,PORTUGAL, ,SMLU,SEABOARD MARINE LTD,MIAMI,FL,33166,8001 NW 79TH AVE,BRAUNER INT L GROUP,146-35 167TH ST STE 202 JAMAICA NY 11434 USA,GEORGETOWN
39FT GREENHEART PILES (INV 453) -------------------------,EVERGREEN FOREST PRODUCST INCS,EVERGREEN FOREST PRODUCTS INC,NAZIR TROPICAL TIMBERS,04/15/2020,44988,20449,Port of Spain,"Port Everglades, Florida",HOHERIFF,Trinidad,No Marks No Marks No Marks,"578 SOUND AVENUE , P.O BOX:922 WADIN RIVER WADING RIVER NY 11792 USA TE 6319293197","172 SECTION C BLOCK Y GROVE EAST BANK DEMERARA, DEMERARA GUYANA TE 5926006397",11792,1,KOSU4954160,45G0,22,PCS,0,CF,KOSLGUYPEV00426T, , ,163N,CTA520796 KOSL122770,ANTIGUA AND BARBUDA, ,KOSL,KING OCEAN SERVICES LIMITED INC,MIAMI,FL,33172,11000 NW 29TH ST STE 201,BRAUNER INTL CORP,66 YORK STREET 2ND FLOOR JERSEY CITY NJ 07302 USA,PORT OF SPAIN
GREENHEART PILES 10-12 BUTT X 35' GREENHEART PILES 10-12 BUTT X 30',"BASILICATO NORTH AMERICA, LLC",BASILICATO NORTH AMERICA LLC,WOODPECKER TIMBERS,04/13/2020,93673,42579,Puerto Manzanillo,"Philadelphia, Pennsylvania",HAMMONIA HUSUM,Panama,N/M N/M,"1001 S. MYRTLE AVE. SUITE 1 CLEARWATER, FL 33756 PHONE: 727-412-3315 1-7275813593",BLOCK 'BR' T'HUIST'TE COVERDEN EAST BANK DEMERARA GUYANA 592-6886579,33756,2,MRSU3089889 HASU4056703,4EB0 4EB0,90,PCS,34,CM,SEAU592694292, , ,014N,CTA519950 SA3065144 CTA519949 SA3065143,LIBERIA, ,SEAU,A P MOLLER,LONDON, ,E1 8 EP,GLOBAL EQUIPMENT MANAGEMENT,RICHARD MURRAY & COMPANY INC.,"109 N CONCEPTION STREET MOBILE, AL 36601 PHONE: 251-432-5549 X16",GEORGETOWN
285PCS GREENHEART (CHLOROCARDI UM RODIEI) LUMBER GR04 - SEL S4S 2'' - 8'' - 16'' 6080 BF /LF 80PCS GREENHEART (CHLOROC ARDIUM RODIEI) ROUND PILES GR 03 - SEL BUTT 8'' - 11'' 10'' LENGTH  800 BF/LF,"BASILICATO NORTH AMERICA, LLC",BASILICATO NORTH AMERICA LLC,PRESTIGE TIMBERS INC,04/06/2020,18218,8281,Puerto Manzanillo,"Philadelphia, Pennsylvania",MAERSK NIENBURG,Panama,1- 40 ST,1001 S MYRTLE AVE 33756-3968 CLEARWATER 1-7275813593,32 WINDSOR ESTATES PETER'S HALL EAST BANK DEMERARA GUYANA. 592-6668440,33756-3968,1,MRKU3563547,4EB0,1,CTN,0,CM,SEAU591957930, , ,013N,CTA 517529 SA 3063484,HONG KONG, ,SEAU,A P MOLLER,LONDON, ,E1 8 EP,GLOBAL EQUIPMENT MANAGEMENT,RICHARD MURRAY & COMPANY INC,"109 N CONCEPTION STREET MOBILE , PO BOX: -",GEORGETOWN
39FT GREENHEART PILES (INV 449) -------------------------,EVERGREEN FOREST PRODUCST INCS,EVERGREEN FOREST PRODUCTS INC,NAZIR TROPICAL TIMBERS,04/02/2020,58136,26425,Port of Spain,"Port Everglades, Florida",CONTSHIP AIR,Trinidad,No Marks No Marks No Marks,"578 SOUND AVENUE , P.O BOX:922 WADIN RIVER WADING RIVER NY 11792 USA TE 6319293197","172 SECTION C BLOCK Y GROVE EAST BANK DEMERARA, DEMERARA GUYANA TE 5926006397",11792,1,KOSU4924000,45G0,22,PCS,5,CF,KOSLGUYPEV00422T, , ,173N,CTA519960 KOSL122757,LIBERIA, ,KOSL,KING OCEAN SERVICES LIMITED INC,MIAMI,FL,33172,11000 NW 29TH ST STE 201,BRAUNER INTL CORP,66 YORK STREET 2ND FLOOR JERSEY CITY NJ 07302 USA,PORT OF SPAIN
"PIECES STB. 303 PCS ROUGH SAWN GREENHEART LUMBER - 7165 BM, 5 PCS ROUGH SAWN KABUKALLI LUMBER - 216 BM PIECES ROUGH SAWN GREENHEART LUMBER - 7344 BM PIECES STB. 42 PCS. ROUGH SAWN GREENHEART LUMBER 5376 BM, 48 PCS. ROUGH SAWN WASHIBA LUMBER - 2007 BM",EVERGREEN FOREST PRODUCTS INC,EVERGREEN FOREST PRODUCTS INC,VARIETY WOODS & GREENHEART LTD,03/31/2020,158556,72071,Port Bustamante,"New York, New York",AS PALATIA,Jamaica,NO MARKS NO MARKS NO MARKS EFP NO MARKS EFP NO MARKS EFP PO 55259 POG WAXED ENDS,578 SOUND AVE PO BOX 922 WADING RIVER NY 11792 USA,"99 LALUNI ST QUEENSTOWN GEORGETOWN, GUYANA GUY",11792,3,UETU5405467 SMLU7871813 TGHU7700873,4510 4510 4510,505,PCS,0, ,SMLU6081290A, , ,3,517521 G2621878 517522 G2621874 517520 G2621872,PORTUGAL, ,SMLU,SEABOARD MARINE LTD,MIAMI,FL,33166,8001 NW 79TH AVE,EVERGREEN FOREST PRODUCTS INC,578 SOUND AVE PO BOX 922 WADING RIVER NY 11792 USA,GEORGETOWN
PIECES STB. 140 PIECES GREENHEART LUMBER 76 PIECES WALLABA POSTS (INV# 443) PIECES 16FT. GREENHEART PILES (INV# 442),EVERGREEN FOREST PRODUCTS INC,EVERGREEN FOREST PRODUCTS INC,NAZIR TROPICAL TIMBERS,03/31/2020,82386,37448,Port Bustamante,"New York, New York",AS PALATIA,Jamaica,NO MARKS NO MARKS NO MARKS NO MARKS NO MARKS NO MARKS,578 SOUND AVE PO BOX 922 WADING RIVER NY 11792 USA,"172 SECTION C BLOCK Y GROVE EAST BANK DEMERARA, GUYANA GUY",11792,2,CXDU1114009 SMLU7942645,4510 4510,279,PCS,0, ,SMLU6004506A, , ,3,517550 G2621873 517551 G2621871,PORTUGAL, ,SMLU,SEABOARD MARINE LTD,MIAMI,FL,33166,8001 NW 79TH AVE,BRAUNER INT L GROUP,146-35 167TH ST STE 202 JAMAICA NY 11434 USA,GEORGETOWN
"BUNDLE 1 12 PIECES - GREENHEART TIMBER 3 X 8 X 5 RGH 24 PIECES - GREENHEART TIMBER 3 X 8 X 7 RGH BUNDLE 2 13 PIECES - GREENHEART TIMBER 3 X, 12 X 16 RGH 06 PIECES - GREENHEART TIMBER 6 X 12 X 18 RGH 10 PIECES - GREENHEART TIMBER 6 X 14 X 8 12 PIECES - GREENHEART PILES 12 BUTT X 19","MARINE CONSTRUCTION SUPPLY, LLC",MARINE CONSTRUCTION SUPPLY LLC,WOODPECKER TIMBERS,03/29/2020,30492,13860,Puerto Manzanillo,"Boston, Massachusetts",NAGOYA EXPRESS,Panama,NO MARKS . . . . . . . . . . . . . . . . . . . . .,"4480 SOUTH COBB DRIVE, SUITE H383, SMYRNA, GA 30080, USA",BLOCK BR THUISTE COVERDEN EAST BANK DEMERARA GUYANA SOUTH AMERICA, ,1,GATU0826250,2210,103,PCS,0, ,HLCUGE1200100233, , ,058E,6768947 CTA516543,GERMANY, ,HLCU,HAPAG LLOYD A G,HAMBURG, , ,399 HOES LN,"MARINE CONSTRUCTION SUPPLY, LLC","4480 SOUTH COBB DRIVE, SUITE H383, SMYRNA, GA 30080, USA","GEORGETOWN, GY"
GREENHEART PILES 12 - 14 BUT T X 39' GREENHEART PILES 12 - 14 BUT T X 39',"BASILICATO NORTH AMERICA, LLC",BASILICATO NORTH AMERICA LLC,WOODPECKER TIMBERS,03/29/2020,100685,45766,Puerto Manzanillo,"Port Everglades, Florida",HAMMONIA HUSUM,Panama,N/M N/M,"1001 S. MYRTLE AVE. SUITE 1 CLEARWATER, FL 33756 PHONE: 727-412-3315 1-7275813593",BLOCK 'BR' T'HUIST'TE COVERDEN EAST BANK DEMERARA GUYANA 592-6886579,33756,2,MRKU6004590 MSKU1466426,4EB0 4EB0,48,PCS,34,CM,SEAU592016002, , ,011N,515553 SA3062911 515552 SA3065132,LIBERIA, ,SEAU,A P MOLLER,LONDON, ,E1 8 EP,GLOBAL EQUIPMENT MANAGEMENT,RICHARD MURRAY & COMPANY INC.,"109 N CONCEPTION STREET MOBILE, AL 36601 PHONE: 251-432-5549 X16",GEORGETOWN
ROUND GREENHEART PILES  1214 LIN FT LENGTHS 30FT TO 34FT FREIGHT COLLECT ALL LOCAL CHARGES AT DESTINATION FOR CONSIGEE'S ACCOUNT SAID TO BE SAID TO WEIGH,WILLIAM G. MOORE & SON INC,WILLIAM G. MOORE & SON INC,GS FOREST RESOURCES INC.,03/24/2020,58466,26575,Port Bustamante,"New York/Newark Area, Newark, New Jersey",RHL AGILITAS,Jamaica,NO MARKS NO NUMBERS,"OF DELAWARE 218 SCHANCK ROAD, PO BOX 6309 FREEHOLD NEW JERSEY 07728 USA","T/A REGINALD MANBODH 464 KISKADEE DRIVE, SOUTH RUIMVELDT GARDENS, GUYANA TEL: 5922180085, FAX:5922180054",7728,1,TGBU5477922,4500,36,PCS,768,CF,ZIMUGTG0015160, , ,39N,CTA517889 ZZCSB298220,LIBERIA, ,ZIMU,ZIM ISRAEL NAVIGATION CO LTD,HAIFA, , , ,SAME AS CONSIGNEE,NO ADDRESS,GEORGETOWN - GUYA
PIECES 25FT. GREEHEART PILES (INV# 442) PIECES 20FT. GREENHEART PILES (INV# 442) PIECES 30FT. GREENHEART PILES (INV# 442) PIECES 25 FT. GREENHEART PILES (INV# 442),EVERGREEN FOREST PRODUCTS INC,EVERGREEN FOREST PRODUCTS INC,NAZIR TROPICAL TIMBERS,03/18/2020,158512,72051,Port Bustamante,"New York, New York",OCEAN PROMISE,Jamaica,NO MARKS NO MARKS NO MARKS NO MARKS NO MARKS NO MARKS NO MARKS NO MARKS,578 SOUND AVE PO BOX 922 WADING RIVER NY 11792 USA,"172 SECTION C BLOCK Y GROVE EAST BANK DEMERARA, GUYANA GUY",11792,4,FCIU9266542 BMOU4666234 SMLU7962662 SEGU4037814,4510 4510 4510 4510,137,PCS,0, ,SMLU5979291A, , ,12,516818 G2621799 516817 G2621798 516820 G2621793 516819 G2621792,UNITED KINGDOM, ,SMLU,SEABOARD MARINE LTD,MIAMI,FL,33166,8001 NW 79TH AVE,BRAUNER INT L GROUP,146-35 167TH ST STE 202 JAMAICA NY 11434 USA,GEORGETOWN
113 PIECES ROUGH SAWN DARINA LUMBER-2624BM 37 PIECES ROUGH SAWN SHIBADAN LUMBER-976BM 210 PIECES ROUGH SAWN GREENHEART LUMBER-3626BM FREIGHT COLLECT ALL LOCAL CHARGES AT DESTINATION FOR CONSIGNEE'S ACCOUNT SAID TO BE SAID TO WEIGH,WILLIAM G. MOORE & SON INC,WILLIAM G. MOORE & SON INC,VARIETY WOODS & GREENHEART LTD,03/02/2020,60097,27317,Port Bustamante,"New York/Newark Area, Newark, New Jersey",HANSA MEERSBURG,Jamaica,NO MARKS NO NUMBERS,"OF DELAWARE 218 SCHANCK ROAD, PO BOX 6309 FREEHOLD, NEW JERSEY 07728 U.S.A TEL:732-303-6049 FAX:732-303-6075",99 LALUNI STREET QUEENSTOWN GEORGETOWN GUYANA SOUTH AMERICA,7728,1,ZCSU7014808,4500,360,PCS,602,CF,ZIMUGTG0015125, , ,16N,CTA516549 ZZCSB296105,GEORGIA, ,ZIMU,ZIM ISRAEL NAVIGATION CO LTD,HAIFA, , , ,SAME AS CONSIGNEE,NO ADDRESS,GEORGETOWN - GUYA
PIECES 30FT. GREENHEART PILES (INV# 438) PIECES GREENHEART ROUGH SAWN LUMBER (INV# 438) PIECES 30 FT. GREENHEART PILES (INV# 438) PIECES 20 FT. GREENHEART PILES (INV# 438) PIECES 25FT. GREENHEART PILES (INV# 438),EVERGREEN FOREST PRODUCTS INC,EVERGREEN FOREST PRODUCTS INC,NAZIR TROPICAL TIMBERS,02/26/2020,197842,89928,Port Bustamante,"New York, New York",OCEAN PROMISE,Jamaica,NO MARKS NO MARKS NO MARKS NO MARKS NO MARKS NO MARKS NO MARKS NO MARKS NO MARKS NO MARKS,578 SOUND AVE PO BOX 922 WADING RIVER NY 11792 USA,"172 SECTION C BLOCK Y GROVE EAST BANK DEMERARA, GUYANA GUY",11792,5,SMLU7984281 BMOU4054820 SMLU7872764 SMLU7915296 SMLU7879162,4510 4510 4510 4510 4510,512,PCS,0, ,SMLU5968762A, , ,11,516205 G2621773 516203 G2621784 516201 G2621774 516204 G2621783 516202 G2621782,UNITED KINGDOM, ,SMLU,SEABOARD MARINE LTD,MIAMI,FL,33166,8001 NW 79TH AVE,BRAUNER INT L GROUP,146-35 167TH ST STE 202 JAMAICA NY 11434 USA,GEORGETOWN
26 PIECES - GREENHEART PILES 1 0 - 12 BUTT X 35' 08 PIECES - GREENHEART PILES 1 0 - 12 BUTT X 30' 18 PIECE S - GREENHEART PILES 10 - 12 BUTT X 35' 20 PIECES - GREENHEART PILES 1 0 - 12 BUTT X 25' 12 PIECE S - GREENHEART PILES 10 - 12 BUTT X 30',"BASILICATO NORTH AMERICA, LLC",BASILICATO NORTH AMERICA LLC,WOODPECKER TIMBERS,02/24/2020,118916,54053,Puerto Manzanillo,"Philadelphia, Pennsylvania",CAP BEATRICE,Panama,N/M N/M N/M,"1001 S. MYRTLE AVE. SUITE 1 CLEARWATER, FL 33756 PHONE: 727-412-3315 1-7275813593",BLOCK 'BR' T'HUIST'TE COVERDEN EAST BANK DEMERARA GUYANA 592-6886579,33756,3,MRSU3667251 TCNU2856542 TGBU5257620,4EB0 4EB0 4EB0,84,PCS,51,CM,SEAU591119756, , ,007N,CTA533194 SA3063369 CTA533193 SA3063368 CTA533192 SA3063367,LIBERIA, ,SEAU,A P MOLLER,LONDON, ,E1 8 EP,GLOBAL EQUIPMENT MANAGEMENT,RICHARD MURRAY & COMPANY INC.,"109 N CONCEPTION STREET MOBILE, AL 36601 PHONE: 251-432-5549 X16",GEORGETOWN
GREENHEART PILES 10-12 BUTT X 30',"BASILICATO NORTH AMERICA, LLC",BASILICATO NORTH AMERICA LLC,WOODPECKER TIMBERS,02/19/2020,39484,17947,Puerto Manzanillo,"Philadelphia, Pennsylvania",MAERSK INNOSHIMA,Panama,N/M,"1001 S. MYRTLE AVE. SUITE 1 CLEARWATER, FL 33756 PHONE: 727-412-3315 1-7275813593",BLOCK 'BR' T'HUIST'TE COVERDEN EAST BANK DEMERARA GUYANA 592-6886579,33756,1,TORU5305109,4EB0,35,PCS,17,CM,SEAU590941075, , ,002N,CTA532913 SA3063352,SINGAPORE, ,SEAU,A P MOLLER,LONDON, ,E1 8 EP,GLOBAL EQUIPMENT MANAGEMENT,RICHARD MURRAY & COMPANY INC.,"109 N CONCEPTION STREET MOBILE, AL 36601 PHONE: 251-432-5549 X16",GEORGETOWN
"FREIGHT PREPAID 1940 PIECE(S) VARIOUS DIMENSION GR04-SEL K.D-DECKING GREENHEART (CHLOROCARDIUM RODIEI) LUMBER 1938 PCS./22.329 M3 WAMARADEN (BASRALCOUS) LUMBER A.D LIVE EDGE, 2 PCS./0.407 M3 INVOICE 11071",MCVANTAGE BROKERAGE SERVICES LLC,MCVANTAGE BROKERAGE SERVICES LLC,MCVANTAGE OF GUYANA INC,02/14/2020,58586,26630,Port Bustamante,"New Orleans, Louisiana",EXPRESS BRAZIL,Jamaica,NO MARKS,514 HIGHWAY 43 SOUTH TUSCUMBIA UNITED STATES,BLOCK X PUBLIC ROAD COVERDEN EBD GEORGETOWN TE GUYANA, ,1,APHU6915813,4500,1940,PCS,0,CM,CMDUCUY0107521, , ,0GB5J,K5216680 OF025867,MALTA, ,CMDU,COMPAGNIE MARITIME D-AFFRETEMENT,NORFOLK,VA,23502,5701 LAKE WRIGHT DR,PIONEER SHIPPING LOGISTICS,145119 GUY R BREWER BLVD JAMAICA UNITED STATES,"GEORGETOWN, GY"
"PCS 35 FT. GREENHEART PILES (INV# 437) PIECES STB. 7 PCS. 35FT, 35 PCS. 30FT. & 2 PCS 16FT. GREENHEART PILES (INV# 437) PIECES GREENHEART LUMBER (INV# 437)",EVERGREEN FOREST PRODUCTS INC,EVERGREEN FOREST PRODUCTS INC,NAZIR TROPICAL TIMBERS,02/11/2020,127559,57981,Port Bustamante,"New York, New York",ERATO,Jamaica,NO MARKS NO MARKS NO MARKS NO MARKS NO MARKS NO MARKS NO MARKS NO MARKS,578 SOUND AVE PO BOX 922 WADING RIVER NY 11792 USA,"172 SECTION C BLOCK Y GROVE EAST BANK DEMERARA, GUYANA GUY",11792,3,SMLU7895775 SEGU4257104 SMLU7876899,4510 4510 4510,207,PCS,0, ,SMLU5935681A, , ,23,547242 G2621682 547243 G2621683 547244 G2621684,LIBERIA, ,SMLU,SEABOARD MARINE LTD,MIAMI,FL,33166,8001 NW 79TH AVE,BRAUNER INT L GROUP,146-35 167TH ST STE 202 JAMAICA NY 11434 USA,GEORGETOWN
GREENHEART PILES 12-14 BUTT X 39' GREENHEART PILES 12-14 BUTT X 39',"BASILICATO NORTH AMERICA, LLC",BASILICATO NORTH AMERICA LLC,WOODPECKER TIMBERS,02/10/2020,103197,46908,Cartagena,"Port Everglades, Florida",SPIRIT OF AUCKLAND,Colombia,N/M N/M,"1001 S. MYRTLE AVE. SUITE 1 CLEARWATER, FL 33756 PHONE: 727-412-3315 1-7275813593",BLOCK 'BR' T'HUIST'TE COVERDEN EAST BANK DEMERARA GUYANA 592-6886579,33756,2,MRKU4436233 MRKU4953534,4EB0 4EB0,46,PCS,34,CM,SEAU590814276, , ,006N,CTA532556 SA3063355 CTA532557 SA3063356,UNITED KINGDOM, ,SEAU,A P MOLLER,LONDON, ,E1 8 EP,GLOBAL EQUIPMENT MANAGEMENT,RICHARD MURRAY & COMPANY INC.,"109 N CONCEPTION STREET MOBILE, AL 36601 PHONE: 251-432-5549 X16",GEORGETOWN
"GREENHEART TIMBER ROUGH BUNDLE 1 06 PIECES - GREENHEART TIMBER 3 X 12 X 16 RGH 12 PIECES - GREENHEART TIMBER 3 X 12 X 18 RGH BUNDLE 2, X 14 X 18 RGH","MARINE CONSTRUCTION SUPPLY, LLC",MARINE CONSTRUCTION SUPPLY LLC,WOODPECKER TIMBERS,02/09/2020,46222,21010,Puerto Manzanillo,"Boston, Massachusetts",ATHOS,Panama,NO MARKS . . . . . . . . . . . . . . . . . . . . . . .,"4480 SOUTH COBB DRIVE, SUITE H383, SMYRNA, GA 30080, USA",BLOCK BR THUISTE COVERDEN EAST BANK DEMERARA GUYANA SOUTH AMERICA, ,1,TEMU7886299,4510,109,PCS,0, ,HLCUGE1191200201, , ,012E,CTA547179 HLD6768813,LIBERIA, ,HLCU,HAPAG LLOYD A G,HAMBURG, , ,399 HOES LN,"MARINE CONSTRUCTION SUPPLY, LLC","4480 SOUTH COBB DRIVE, SUITE H383, SMYRNA, GA 30080, USA","GEORGETOWN, GY"
ROUGH SAWN GREENHEART LUMBER,QUALITY MAT COMPANY,QUALITY MAT COMPANY,SPEALIZED TIMBER SERVICES,01/30/2020,39600,18000,Caucedo,"Houston, Texas",MINERVA,Dominican Republic,NO MARKS,"6550 TRAM ROAD BEAUMONT, TX 77713 USA","75 IRENG PLACE, BEL AIR PARK GEORGETOWN GUYANA",77713,1,UACU4049135,2210,36,PCS,0, ,HLCUGE1191200256, , ,1951N,CTA546917 HLD6762722,SINGAPORE, ,HLCU,HAPAG LLOYD A G,HAMBURG, , ,399 HOES LN,QUALITY MAT COMPANY,"6550 TRAM RD, BEAUMONT, TX 77713 USA","GEORGETOWN, GY"
PIECES STC. 35 PCS. ROUGH SAWN GREENHEART LUMBER 4860BM & 47 PCS. ROUGH SAWN WASHIBA LUMBER - 2472BM,EVERGREEN FOREST PRODUCTS INC,EVERGREEN FOREST PRODUCTS INC,VARIETY WOODS & GREENHEART LTD,01/14/2020,50022,22737,Port Bustamante,"New York, New York",OCEAN PROMISE,Jamaica,PO 55241 POG WAXED ENDS NO MARKS NO MARKS,578 SOUND AVE PO BOX 922 WADING RIVER NY 11792 USA,"99 LALUNI ST QUEENSTOWN GEORGETOWN, GUYANA GUY",11792,1,SMLU7950701,4510,82,PCS,0, ,SMLU5918781A, , ,9,546300 G2621638,UNITED KINGDOM, ,SMLU,SEABOARD MARINE LTD,MIAMI,FL,33166,8001 NW 79TH AVE,EVERGREEN FOREST PRODUCTS INC,578 SOUND AVE PO BOX 922 WADING RIVER NY 11792 USA,GEORGETOWN
PCS 35FT. GREENHEART PILES (INV# 435) PCS GREENHEART LUMBER (INV# 435) PCS STB. 23 PCS. 30FT. & 3 PCS. 39FT. GREENHEART PILES (INV# 435),EVERGREEN FOREST PRODUCTS INC,EVERGREEN FOREST PRODUCTS INC,NAZIR TROPICAL TIMBERS,01/14/2020,120372,54715,Port Bustamante,"New York, New York",OCEAN PROMISE,Jamaica,NO MARKS NO MARKS NO MARKS NO MARKS NO MARKS NO MARKS NO MARKS,578 SOUND AVE PO BOX 922 WADING RIVER NY 11792 USA,"172 SECTION C BLOCK Y GROVE EAST BANK DEMERARA, GUYANA GUY",11792,3,DRYU9659590 GESU5542098 MAGU5116472,4510 4510 4510,95,PCS,0, ,SMLU5918792A, , ,9,541165 G2621639 541164 G2621647 541166 G2621640,UNITED KINGDOM, ,SMLU,SEABOARD MARINE LTD,MIAMI,FL,33166,8001 NW 79TH AVE,BRAUNER INT L GROUP,146-35 167TH ST STE 202 JAMAICA NY 11434 USA,GEORGETOWN
PIECES 39FT. GREENHEART PILES (INV# 436) PIECES 25FT. GREENHEART PILES (INV# 436) PIECES 25 FT GREENHEART PILES (INV# 436) PIECES STB. 30 PCS. 20FT. & 14 PCS. 30FT. GREENHEART LUMBER (INV# 436),EVERGREEN FOREST PRODUCTS INC,EVERGREEN FOREST PRODUCTS INC,NAZIR TROPICAL TIMBERS,01/14/2020,163075,74125,Port Bustamante,"New York, New York",OCEAN PROMISE,Jamaica,NO MARKS NO MARKS NO MARKS NO MARKS NO MARKS NO MARKS NO MARKS NO MARKS NO MARKS,578 SOUND AVE PO BOX 922 WADING RIVER NY 11792 USA,"172 SECTION C BLOCK Y GROVE EAST BANK DEMERARA, GUYANA GUY",11792,4,DRYU9409672 RFCU5012376 FCGU1982395 SMLU7969800,4510 4510 4510 4510,139,PCS,0, ,SMLU5920220A, , ,9,546358 G2621655 546357 G2621649 546356 G2621650 546359 G2621654,UNITED KINGDOM, ,SMLU,SEABOARD MARINE LTD,MIAMI,FL,33166,8001 NW 79TH AVE,BRAUNER INT L GROUP,146-35 167TH ST STE 202 JAMAICA NY 11434 USA,GEORGETOWN
"FREIGHT COLLECT 33 PIECE(S) 33 PIECES OF GREENHEART PILES ROUND GREENHEART PILES 12 - 13 BUTT DIAMETERS 18 PCS - 25' LENGHTS ROUND GREENHEART PILES, 14 BUTT DIAMETERS ' 15 PCS - 30' LENGHTS",WOODS DIRECT INTERNATIONAL LLC,WOODS DIRECT INTERNATIONAL LLC,WOODS DIRECT INC,01/14/2020,44106,20048,Port Bustamante,"New York/Newark Area, Newark, New Jersey",CONTSHIP ICE,Jamaica,NO MARKS,16877 EST COLONIAL DRIVE 305 ORLANDO UNITED STATES,LOT 81 STONE AVENUE CAMPBELLVILLE GEORGETOWN TE GUYANA,16877,1,TGHU6064740,4500,33,PCS,0,CM,CMDUCUY0107450, , ,0UA4V,K5216406 SL000787,CYPRUS, ,CMDU,COMPAGNIE MARITIME D-AFFRETEMENT,NORFOLK,VA,23502,5701 LAKE WRIGHT DR,WOODS DIRECT INTERNATIONAL LLC,16877 EST COLONIAL DRIVE 305 ORLANDO UNITED STATES,"GEORGETOWN, GY"
08 PIECES - GREENHEART TIMBER 6 X 12 X 12 RGH 28 PIECES - GREENHEART TIMBER 6 X 12 X 14 RGH 01 PIECES - GREENHEART TIMBER 6 X 12 X 18 RGH,"MARINE CONSTRUCTION SUPPLY, LLC",MARINE CONSTRUCTION SUPPLY LLC,WOODPECKER TIMBERS,01/12/2020,19719,8963,Puerto Manzanillo,"Boston, Massachusetts",SEASPAN BREEZE,Panama,NO MARKS . . . . .,"4480 SOUTH COBB DRIVE, SUITE H383, SMYRNA, GA 30080, USA",BLOCK BR THUISTE COVERDEN EAST BANK DEMERARA GUYANA SOUTH AMERICA, ,1,UACU3463900,2210,37,PCS,0, ,HLCUGE1191100130, , ,031E,CTA540422 HLD6762798,HONG KONG, ,HLCU,HAPAG LLOYD A G,HAMBURG, , ,399 HOES LN,"MARINE CONSTRUCTION SUPPLY, LLC","4480 SOUTH COBB DRIVE, SUITE H383, SMYRNA, GA 30080, USA","GEORGETOWN, GY"
