PRODUCT DESCRIPTION,IMPORTER,IMPORTER ENTITY,SHIPPER,ARRIVAL DATE,GROSS WEIGHT (LB),GROSS WEIGHT (KG),FOREIGN PORT,US PORT,VESSEL NAME,COUNTRY OF ORIGIN,MARKS &AMP; NUMBERS,CONSIGNEE ADDRESS,SHIPPER ADDRESS,ZIP CODE,NO. OF CONTAINERS,CONTAINER NUMBER,CONTAINER TYPE,QUANTITY,QUANTITY UNIT,MEASUREMENT,MEASUREMENT UNIT,BILL OF LADING,HOUSE VS MASTER,MASTER B/L,VOYAGE NUMBER,SEAL,SHIP REGISTERED IN,IN-BOND ENTRY TYPE,CARRIER CODE,CARRIER NAME,CARRIER CITY,CARRIER STATE,CARRIER ZIP,CARRIER ADDRESS,NOTIFY PARTY,NOTIFY ADDRESS,PLACE OF RECEIPT
"AZOBE SAWN TIMBER LOPHIRA AL ATA FSC 100% DECL: NO E 104 58 BESC: NO 71632 SVC 65 0984 CT : FSC13-136-100% D OS: 4573 DOSS : TBE 9643 'SUPPLIER CERTIFIES THAT THE C OVER BOARDS, SPACER STICKS AND BLOCKS ARE THE SAME SPECIES A S THE LUMBER BEING SHIPPED. TH EY ARE PART OF THE LUMBER SHIP EMNT, SUBJECT TO APHIS INSPECT ION AND ARE EXEMPT WPM RULE' + SERVICE CONTRACT 650984 AZOBE SAWN TIMBER LOPHIRA AL ATA FSC 100% DECL: NO E 104 58 BESC: NO 71632 SVC 65 0984 CT : FSC13-136-100% D OS: 4573 DOSS : TBE 9643 'SUPPLIER CERTIFIES THAT THE C OVER BOARDS, SPACER STICKS AND BLOCKS ARE THE SAME SPECIES A S THE LUMBER BEING SHIPPED. TH EY ARE PART OF THE LUMBER SHIP EMNT, SUBJECT TO APHIS INSPECT ION AND ARE EXEMPT WPM RULE' + SERVICE CONTRACT 650984",TO ORDER GETMA CAMEROUN / DOUALA, ,GETMA CAMEROUN / DOUALA,07/30/2013,73863,33574,Algeciras,"New York/Newark Area, Newark, New Jersey",MAERSK WISCONSIN,Spain,N/M N/M,FOR ACCOUNT COMPAGNIE FORESTIERE DE B.P. 1616 - DOUALA - CAMEROUN 1-7323036049 TEL EX 1-732303 60,FOR ACCOUNT COMPAGNIE FORESTIERE DE B.P. 1616 - DOUALA - CAMEROUN 237-33425703 TEL EX 237-3342 68, ,2,MAEU8285864 MSKU9405643,4EB0 4EB0,27,BDL,30,CM,SAFM560571211, , ,1310,CM0087906 CM0087907,UNITED STATES, ,SAFM,SAFMARINE CONTAINER LINES (HEREINAFTER SAFMARINE),MADISON,NJ,07940-0880,GIRALDA FARMS #2 MADISON AVE PO BOX 880,"WILLIAM G. MOORE & SON,INC. OF DE",PO BOX 6309 NJ 07728 FREEHOLD 1-7323036049 TEL EX 1-732303 60,DOUALA
"OF TIMBER 990 PIECES 33 BUND LE SWAN AZOBE - LOPHIRA ALATA DECL. NO E 8362 BESC: NO 704 06 SHIPPER PROVIDED HS CODE: 44072838 FILE: 4550 CONTRAC T: FSC13-133-100% 'SUPPLIER CERTIFIES THAT THE COVER BOAR DS, SPACER STICKS AND BLOCKS A RE THE SAME SPECIES AS THE LUM BER BEING SHIPPED. THEY ARE PA RT OF THE LUMBER SHIPEMNT, SUB JECT TO APHIS INSPECTION AND A RE EXEMPT WPM RULE' + SERVICE CONTRACT 650984' OF TIMBER 990 PIECES 33 BUND LE SWAN AZOBE - LOPHIRA ALATA DECL. NO E 8362 BESC: NO 704 06 SHIPPER PROVIDED HS CODE: 44072838 FILE: 4550 CONTRAC T: FSC13-133-100% 'SUPPLIER CERTIFIES THAT THE COVER BOAR DS, SPACER STICKS AND BLOCKS A RE THE SAME SPECIES AS THE LUM BER BEING SHIPPED. THEY ARE PA RT OF THE LUMBER SHIPEMNT, SUB JECT TO APHIS INSPECTION AND A RE EXEMPT WPM RULE' + SERVICE CONTRACT 650984' OF TIMBER 990 PIECES 33 BUND LE SWAN AZOBE - LOPHIRA ALATA DECL. NO E 8362 BESC: NO 704 06 SHIPPER PROVIDED HS CODE: 44072838 FILE: 4550 CONTRAC T: FSC13-133-100% 'SUPPLIER CERTIFIES THAT THE COVER BOAR DS, SPACER STICKS AND BLOCKS A RE THE SAME SPECIES AS THE LUM BER BEING SHIPPED. THEY ARE PA RT OF THE LUMBER SHIPEMNT, SUB JECT TO APHIS INSPECTION AND A RE EXEMPT WPM RULE' + SERVICE CONTRACT 650984' OF TIMBER 990 PIECES 33 BUND LE SWAN AZOBE - LOPHIRA ALATA DECL. NO E 8362 BESC: NO 704 06 SHIPPER PROVIDED HS CODE: 44072838 FILE: 4550 CONTRAC T: FSC13-133-100% 'SUPPLIER CERTIFIES THAT THE COVER BOAR DS, SPACER STICKS AND BLOCKS A RE THE SAME SPECIES AS THE LUM BER BEING SHIPPED. THEY ARE PA RT OF THE LUMBER SHIPEMNT, SUB JECT TO APHIS INSPECTION AND A RE EXEMPT WPM RULE' + SERVICE CONTRACT 650984' OF TIMBER 990 PIECES 33 BUND LE SWAN AZOBE - LOPHIRA ALATA DECL. NO E 8362 BESC: NO 704 06 SHIPPER PROVIDED HS CODE: 44072838 FILE: 4550 CONTRAC T: FSC13-133-100% 'SUPPLIER CERTIFIES THAT THE COVER BOAR DS, SPACER STICKS AND BLOCKS A RE THE SAME SPECIES AS THE LUM BER BEING SHIPPED. THEY ARE PA RT OF THE LUMBER SHIPEMNT, SUB JECT TO APHIS INSPECTION AND A RE EXEMPT WPM RULE' + SERVICE CONTRACT 650984'",TO ORDER GETMA CAMEROUN/DOUALA,TO ORDER GETMA CAMEROUN/DOUALA,GETMA CAMEROUN/DOUALA,07/16/2013,175020,79555,Algeciras,"New York/Newark Area, Newark, New Jersey",MAERSK DRUMMOND,Spain,N/M N/M N/M N/M N/M,FOR ACCOUNT CFK (COMPAGNIE FORESTIE PO BOX 1616 DOUALA CAMEROUN TEL. +237 33 43 07 11 - FAX. +237 7 1-7323036049 TEL EX 1-732303 60,FOR ACCOUNT CFK (COMPAGNIE FORESTIE PO BOX 1616 DOUALA CAMEROUN TEL. +237 33 43 07 11 - FAX. +237 7 237-33428022 TEL EX 237-3342 33, ,5,MSKU8000358 MRKU2729994 MRKU2943820 MSKU0577929 MRKU3241469,4EB0 4EB0 4EB0 4EB0 4EB0,33,BDL,72,CM,SAFM560329554, , ,1306,CM0005915 CM0005914 CM0005911 CM0005913 CM0005912,LIBERIA, ,SAFM,SAFMARINE CONTAINER LINES (HEREINAFTER SAFMARINE),MADISON,NJ,07940-0880,GIRALDA FARMS #2 MADISON AVE PO BOX 880,"WILLIAM G. MOORE&SON, INC. OF DELAW","PO BOX 6309, NJ 07728 FREEHOLD, USA 1-7323036049 TEL EX 1-732303 60",DOUALA
"44 BUNDLES OF AZOBE SAWN TIM BER 1747 PIECES (LOPHIRA ALA TA) FSC 100% EX1 NO E7526 BESC NO 69937 GWZ 'SUPP LIER CERTIFIES THAT THE COVER BOARDS, SPACER STICKS AND BLOC KS ARE THE SAME SPECIES AS THE LUMBER BEING SHIPPED. THEY AR E PART OF THE LUMBER SHIPEMNT, SUBJECT TO APHIS INSPECTION A ND ARE EXEMPT WPM RULE' + SERV ICE CONTRACT 650984' 44 BUNDLES OF AZOBE SAWN TIM BER 1747 PIECES (LOPHIRA ALA TA) FSC 100% EX1 NO E7526 BESC NO 69937 GWZ 'SUPP LIER CERTIFIES THAT THE COVER BOARDS, SPACER STICKS AND BLOC KS ARE THE SAME SPECIES AS THE LUMBER BEING SHIPPED. THEY AR E PART OF THE LUMBER SHIPEMNT, SUBJECT TO APHIS INSPECTION A ND ARE EXEMPT WPM RULE' + SERV ICE CONTRACT 650984' 44 BUNDLES OF AZOBE SAWN TIM BER 1747 PIECES (LOPHIRA ALA TA) FSC 100% EX1 NO E7526 BESC NO 69937 GWZ 'SUPP LIER CERTIFIES THAT THE COVER BOARDS, SPACER STICKS AND BLOC KS ARE THE SAME SPECIES AS THE LUMBER BEING SHIPPED. THEY AR E PART OF THE LUMBER SHIPEMNT, SUBJECT TO APHIS INSPECTION A ND ARE EXEMPT WPM RULE' + SERV ICE CONTRACT 650984' 44 BUNDLES OF AZOBE SAWN TIM BER 1747 PIECES (LOPHIRA ALA TA) FSC 100% EX1 NO E7526 BESC NO 69937 GWZ 'SUPP LIER CERTIFIES THAT THE COVER BOARDS, SPACER STICKS AND BLOC KS ARE THE SAME SPECIES AS THE LUMBER BEING SHIPPED. THEY AR E PART OF THE LUMBER SHIPEMNT, SUBJECT TO APHIS INSPECTION A ND ARE EXEMPT WPM RULE' + SERV ICE CONTRACT 650984'",TO ORDER COMPAGNIE FORESTIERE DE KR,COMPAGNIE FORESTIERE DE KR,COMPAGNIE FORESTIERE DE KRIBI (CFK),07/16/2013,140954,64070,Algeciras,"New York/Newark Area, Newark, New Jersey",MAERSK DRUMMOND,Spain,N/M N/M N/M N/M,BP 1616 DOUALA CAMEROUN 1-7323036049 TEL EX 1-732303 60,BP 1616 DOUALA CAMEROUN 237-33425703 TEL EX 237-3342 68, ,4,MSKU1416066 MSKU0915142 INKU2534516 PONU8207849,4EB0 4EB0 4EB0 4EB0,44,BDL,58,CM,SAFM560206322, , ,1306,CM0014028 CM0014024 CM0005919 CM0014029,LIBERIA, ,SAFM,SAFMARINE CONTAINER LINES (HEREINAFTER SAFMARINE),MADISON,NJ,07940-0880,GIRALDA FARMS #2 MADISON AVE PO BOX 880,"WILLIAM. G. MOORE & SON, INC. OF DE","PO BOX 6309, NJ 07728 FREEHOLD, USA 1-7323036049 TEL EX 1-732303 60",DOUALA
"FILE : 4525 CONTRACT : 13 - 131 42 PIECES SOIT 11 B UNDLES SAWN TIMBER AZOBE / LO PHIRA ALATA DECL. NOE 659 4 BESC: NO 69388 SHIPPERS PROVIDED HS CODE: 440729 'S UPPLIER CERTIFIES THA TTHE COV ER BOARDS, SPACER STICKS AND B LOCKS ARE THE SAME SPECIES AS THE LUMBER BEING SHIPPED. THEY ARE PART OF THE LUMBER SHIPME NT, SUBJECT TO APHIS INSPECTIO N AND ARE EXEMPT FROM WPM RULE ' SERVICE CONTRACT 641431",TO ORDER GETMA CAMEROUN./DOUALA, ,GETMA CAMEROUN./DOUALA,07/02/2013,26063,11847,Algeciras,"Houston, Texas",MAERSK KENTUCKY,Spain,N/M,"FOR ACCOUNT CFK P.O BOX 53 KRIBI,CAMEROUN 1-2058715462 TEL EX 1-205263 64","FOR ACCOUNT CFK P.O BOX 53 KRIBI,CAMEROUN 237-33020488 TEL EX 237-3302 04", ,1,GLDU5579961,2CB0,11,BDL,10,CM,MAEU560207230, , ,1308,CM0005625,UNITED STATES, ,MAEU,MAERSK LINE,MADISON,NJ,07940-0880,"2 GIRALDA FARMS, MADISON AVE.",WILLIAM & MARY LUMBER COMPANY LLC,"515, YORKSHIRE DRIVE BIRMINGHAM - AL 35209 USA 1-2058715462 TEL EX 1-205263 64",DOUALA
"TIMBER 64 PIECES SOIT 11 CO LIS DEBITES AZOBE FILE: 4500 CONTRACT: 13-055 DECL. NO E 4929 BESC NO SHIPPER PROVIDE D HS CODE: 44072938 'SUPPLI ER CERTIFIES THAT THE COVER BO ARDS, SPACER STICKS AND BLOCKS ARE THE SAME SPECIES AS THE L UMBER BEING SHIPPED. THEY ARE PART OF THE LUMBER SHIPMENT, S UBJECT TO APHIS INSPECTION AND ARE EXEMPT WPM RULE' + SERVIC E CONTRACT 650984",TO ORDER GETMA CAMEROUN/DOUALA,TO ORDER GETMA CAMEROUN/DOUALA,GETMA CAMEROUN/DOUALA,04/30/2013,37077,16853,Tangier,"Norfolk, Virginia",SCT ZURICH,Morocco,N/M,"FOR ACCOUNT CFK P.O BOX 53 KRIBI,CAMEROUN 1-7323036049 TEL EX 1-732303 60","FOR ACCOUNT CFK P.O BOX 53 KRIBI,CAMEROUN 237-33430820 TEL EX 237-3343 07", ,1,MSKU1501450,4EB0,11,PKG,15,CM,SAFM559753261, , ,1308,CM0042090,MARSHALL ISLANDS, ,SAFM,SAFMARINE CONTAINER LINES (HEREINAFTER SAFMARINE),MADISON,NJ,07940-0880,GIRALDA FARMS #2 MADISON AVE PO BOX 880,"WILLIAM G. MOORE & SON, INC. OF D","STREET NAME: 218 SCHANCK RD. FREEHOLD, NJ 07728 PHONE: 732-303-6049 1-7323036049 TEL EX 1-732303 60",DOUALA
"AZOBE SAWN TIMBER FOR 140 PIEC ES CONTRAT: 12-711 EX1: E331 6 BESC: 67441 DOSSIER: 4678 HS CODE:400729 'SUPPLIER C ERTIFIES THAT THE COVER BOARDS , SPACER STICKS AND BLOCKS ARE THE SAME SPECIES AS THE LUMBE R BEING SHIPPED. THEY ARE PART OF THE LUMBER SHIPMENT, SUBJE CT TO APHIS INSPECTION AND ARE EXEMPT FROM WPM RULE'+SERVICE CONTART 650984 AZOBE SAWN TIMBER FOR 140 PIEC ES CONTRAT: 12-711 EX1: E331 6 BESC: 67441 DOSSIER: 4678 HS CODE:400729 'SUPPLIER C ERTIFIES THAT THE COVER BOARDS , SPACER STICKS AND BLOCKS ARE THE SAME SPECIES AS THE LUMBE R BEING SHIPPED. THEY ARE PART OF THE LUMBER SHIPMENT, SUBJE CT TO APHIS INSPECTION AND ARE EXEMPT FROM WPM RULE'+SERVICE CONTART 650984 AZOBE SAWN TIMBER FOR 140 PIEC ES CONTRAT: 12-711 EX1: E331 6 BESC: 67441 DOSSIER: 4678 HS CODE:400729 'SUPPLIER C ERTIFIES THAT THE COVER BOARDS , SPACER STICKS AND BLOCKS ARE THE SAME SPECIES AS THE LUMBE R BEING SHIPPED. THEY ARE PART OF THE LUMBER SHIPMENT, SUBJE CT TO APHIS INSPECTION AND ARE EXEMPT FROM WPM RULE'+SERVICE CONTART 650984",TO ORDER WIJMA CAMEROUN, ,WIJMA CAMEROUN,04/27/2013,105976,48171,Algeciras,"Norfolk, Virginia",MAERSK OHIO,Spain,N/M N/M N/M,P.O. BOX 1616 DOUALA MTL222/13 1-7323036049 TEL EX 1-732303 60,P.O. BOX 1616 DOUALA MTL222/13 237-33428022 TEL EX 237-3342 33, ,3,MSKU9377520 MSKU8502844 MRKU4409602,4EB0 4EB0 4EB0,36,BDL,43,CM,SAFM559313058, , ,1304,CM0111258 CM0100945 CM0037727,UNITED STATES, ,SAFM,SAFMARINE CONTAINER LINES (HEREINAFTER SAFMARINE),MADISON,NJ,07940-0880,GIRALDA FARMS #2 MADISON AVE PO BOX 880,"WILLIAM G. MOORE & SON, INC.","OF DELAWARE PO BOX 6309 NJ 07728, FREEHOLD - USA 1-7323036049 TEL EX 1-732303 60",DOUALA
SAWN TIMBER 52COLIS DEBITES AZOBE DECL NOE 3314 BES C:NO:67443 FILE:2207 CON TRACT:12-734 SAWN TIMBER 52COLIS DEBITES AZOBE DECL NOE 3314 BES C:NO:67443 FILE:2207 CON TRACT:12-734 SAWN TIMBER 52COLIS DEBITES AZOBE DECL NOE 3314 BES C:NO:67443 FILE:2207 CON TRACT:12-734 SAWN TIMBER 52COLIS DEBITES AZOBE DECL NOE 3314 BES C:NO:67443 FILE:2207 CON TRACT:12-734 SAWN TIMBER 52COLIS DEBITES AZOBE DECL NOE 3314 BES C:NO:67443 FILE:2207 CON TRACT:12-734 SAWN TIMBER 52COLIS DEBITES AZOBE DECL NOE 3314 BES C:NO:67443 FILE:2207 CON TRACT:12-734,TO ORDER CAFECO .SA, ,CAFECO .SA,04/15/2013,288179,130990,Algeciras,"Houston, Texas",MAERSK DANANG,Spain,N/M N/M N/M N/M N/M N/M,BP: 499 MANFE CAMEROUN 31-383316444 TEL EX 31-38332 20,BP: 499 MANFE CAMEROUN 237-33428022 TEL EX 237-3342 33,38332,6,PONU8113821 MSKU0713162 MSKU1854890 MSKU0198648 MSKU1751697 MSKU9890791,4EB0 4EB0 4EB0 4EB0 4EB0 4EB0,52,BDL,118,CM,MAEU865850144, , ,1304,CM0003044 CM0003041 CM0003046 CM0003042 CM0003045 CM0003043,LIBERIA, ,MAEU,MAERSK LINE,MADISON,NJ,07940-0880,"2 GIRALDA FARMS, MADISON AVE.",WILLIAM & MARY LUMBER COMPANY L.L.C,"515 YORKSHIRE DRIVE BIRMINGHAM, AL 35209 USA 1-2058715462 TEL EX 1-205263 64",DOUALA
SAWN TIMBER CT 13-085/086 45 COLIS DEBITES AZOBE DE CL NOE 3307 BESC:NO 67437 FILE:4688 SAWN TIMBER CT 13-085/086 45 COLIS DEBITES AZOBE DE CL NOE 3307 BESC:NO 67437 FILE:4688 SAWN TIMBER CT 13-085/086 45 COLIS DEBITES AZOBE DE CL NOE 3307 BESC:NO 67437 FILE:4688 SAWN TIMBER CT 13-085/086 45 COLIS DEBITES AZOBE DE CL NOE 3307 BESC:NO 67437 FILE:4688 SAWN TIMBER CT 13-085/086 45 COLIS DEBITES AZOBE DE CL NOE 3307 BESC:NO 67437 FILE:4688,TO ORDER MTL, ,MTL,04/15/2013,175825,79920,Algeciras,"Houston, Texas",MAERSK DANANG,Spain,N/M N/M N/M N/M N/M,FOR ACCOUNT WIJMA CAMEROUN SA P.O BOX 1616 DOUALA-CAMEROUN 31-383316444 TEL EX 31-38332 20,FOR ACCOUNT WIJMA CAMEROUN SA P.O BOX 1616 DOUALA-CAMEROUN 237-33428022 TEL EX 237-3342 33,38332,5,CRXU1194721 MSKU4164878 MSKU7639998 MSKU7242300 GESU3672847,2CB0 2CB0 2CB0 2CB0 2CB0,45,PKG,72,CM,MAEU865834533, , ,1304,CM0003048 CM0002991 CM0003049 CM0003050 CM0003047,LIBERIA, ,MAEU,MAERSK LINE,MADISON,NJ,07940-0880,"2 GIRALDA FARMS, MADISON AVE.",WILLIAM & MARY LUMBER COMPANY L.L.C,"515 YORKSHIRE DRIVE BIRMINGHAM, AL 35209 USA 1-2058715462 TEL EX 1-205263 64",DOUALA
"AZOBE SAWN TIMBER FOR 40 PIECE S CONTRACT: 12-711 EX1: NO: E19788 'SUPPLIER CERTIFIES THAT THE COVER BOARDS, SPACER STICKS AND BLOCKS ARE THE SAME SPECIES AS THE LUMBER BEING S HIPPED. THEY ARE PART OF THE L UMBER SHIPEMNT, SUBJECT TO APH IS INSPECTION AND ARE EXEMPT W PM RULE' + SERVICE CONTRACT 61 3307",TO ORDER WIJMA, ,WIJMA,01/02/2013,35494,16134,Tangier,"Norfolk, Virginia",CMA CGM JAMAICA,Morocco,N/M,P.O.BOX 1616 DOUALA,P.O.BOX 1616 DOUALA,0,1,MSKU9965226,4EB0,10,BDL,14640,CM,SAFM558791411, , ,1218,CM0007718,CYPRUS, ,SAFM,SAFMARINE CONTAINER LINES (HEREINAFTER SAFMARINE),MADISON,NJ,07940-0880,GIRALDA FARMS #2 MADISON AVE PO BOX 880,"WILLIAM G. MOORE & SON, INC. OF DEL","PO BOX 6309, NJ 07728 FREEHOLD, USA",DOUALA
"12 BUNDLES AZOBE SAWN TIMBER FOR 132 PIECES CONTRACT: FSC 12-684-100% EX1: E19609 SU PPLIER CERTIFIES THAT THE COVE R BOARDS, SPACER STICKS AND BL OCKS ARE THE SAME SPECIES AS T HE LUMBER BEING SHIPPED. THEY ARE PART OF THE LUMBER SHIPMEN T, SUBJECT TO APHIS INSPECTION AND ARE EXEMPT FROM WPM RULE + SERVICE CONTRACT 613307",TO ORDER WIJMA, ,WIJMA,12/26/2012,28798,13090,Algeciras,"New York/Newark Area, Newark, New Jersey",MAERSK WISCONSIN,Spain,N/M,P.O. BOX 1616 DOUALA,P.O. BOX 1616 DOUALA,0,1,MSKU2962884,2CB0,12,BDL,11,CM,SAFM558666985, , ,1302,CM0023689,UNITED STATES, ,SAFM,SAFMARINE CONTAINER LINES (HEREINAFTER SAFMARINE),MADISON,NJ,07940-0880,GIRALDA FARMS #2 MADISON AVE PO BOX 880,WILLIAM G. MOORE & SON INC,"OF DELAWARE PO BOX 6309, NJ 07728 F EHOLD, USA",DOUALA
"SAWN TIMBER AZOBE FREIGHT PAYABLE AT DESTINATION 'SUPPLIER CERTIFIES THAT THE COVERBOARDS, SPACER STICKS AND BLOCKS ARE THE SAME SPECIES AS THELUMBER BEING SHIPPED. THEY ARE PART OF THE LUMBER SHIPMENT,SUBJECT TO APHIS INSPECTION AND ARE EXEMPT WPM RULE' + SERVICE CONTRACT 613307SAWN TIMBER AZOBE FREIGHT PAYABLE AT DESTINATION 'SUPPLIER CERTIFIES THAT THE COVERBOARDS, SPACER STICKS AND BLOCKS ARE THE SAME SPECIES AS THELUMBER BEING SHIPPED. THEY ARE PART OF THE LUMBER SHIPMENT,SUBJECT TO APHIS INSPECTION AND ARE EXEMPT WPM RULE' + SERVICE CONTRACT 613307SAWN TIMBER AZOBE FREIGHT PAYABLE AT DESTINATION 'SUPPLIER CERTIFIES THAT THE COVERBOARDS, SPACER STICKS AND BLOCKS ARE THE SAME SPECIES AS THELUMBER BEING SHIPPED. THEY ARE PART OF THE LUMBER SHIPMENT,SUBJECT TO APHIS INSPECTION AND ARE EXEMPT WPM RULE' + SERVICE CONTRACT 613307SAWN TIMBER AZOBE FREIGHT PAYABLE AT DESTINATION 'SUPPLIER CERTIFIES THAT THE COVERBOARDS, SPACER STICKS AND BLOCKS ARE THE SAME SPECIES AS THELUMBER BEING SHIPPED. THEY ARE PART OF THE LUMBER SHIPMENT,SUBJECT TO APHIS INSPECTION AND ARE EXEMPT WPM RULE' + SERVICE CONTRACT 613307SAWN TIMBER AZOBE FREIGHT PAYABLE AT DESTINATION 'SUPPLIER CERTIFIES THAT THE COVERBOARDS, SPACER STICKS AND BLOCKS ARE THE SAME SPECIES AS THELUMBER BEING SHIPPED. THEY ARE PART OF THE LUMBER SHIPMENT,SUBJECT TO APHIS INSPECTION AND ARE EXEMPT WPM RULE' + SERVICE CONTRACT 613307",TO ORDER MOVIS CAMEROUN, ,MOVIS CAMEROUN,10/15/2012,169118,76872,Algeciras,"New York/Newark Area, Newark, New Jersey",MAERSK WISCONSIN,Spain,EX1. 15503 BESC 60858 SHIPPER PRO VIDED HS 440722 CONTRATS DIVERS EX1. 15503 BESC 60858 SHIPPER PRO VIDED HS 440722 CONTRATS DIVERS EX1. 15503 BESC 60858 SHIPPER PRO VIDED HS 440722 CONTRATS DIVERS EX1. 15503 BESC 60858 SHIPPER PRO VIDED HS 440722 CONTRATS DIVERS EX1. 15503 BESC 60858 SHIPPER PRO VIDED HS 440722 CONTRATS DIVERS,P/C SCIEB BP 1616 DOUALA 1-7323036049 TEL EX 1-732303,P/C SCIEB BP 1616 DOUALA 237-33428022 TEL EX 237-3342,0,5,MRKU6570914 MSKU2438898 MSKU3030597 MSKU8947320 PONU0805649,2CB0 2CB0 2CB0 4EB0 2CB0,61,PKG,69,CM,SAFM558192011, , ,1212,CM0010567 CM0010566 CM0023475 CM0010565 CM0010568,UNITED STATES,00 - Consumption Category,SAFM,SAFMARINE CONTAINER LINES (HEREINAFTER SAFMARINE),MADISON,NJ,07940-0880,GIRALDA FARMS #2 MADISON AVE PO BOX 880,"WILLIAM G MOORE & SON, INC OF DELAW", ,DOUALA
SAWN TIMER AZOBE 'SHIPPER PROVIDED HS CODE: 440722' CONTRACT.12-306 EX1.E 10011SAWN TIMER AZOBE 'SHIPPER PROVIDED HS CODE: 440722' CONTRACT.12-306 EX1.E 10011SAWN TIMER AZOBE 'SHIPPER PROVIDED HS CODE: 440722' CONTRACT.12-306 EX1.E 10011SAWN TIMER AZOBE 'SHIPPER PROVIDED HS CODE: 440722' CONTRACT.12-306 EX1.E 10011,TO ORDER MOVIS CAMEROUN, ,MOVIS CAMEROUN,07/22/2012,136276,61944,Tangier,"New York/Newark Area, Newark, New Jersey",AGLAIA,Morocco,N/M N/M N/M N/M,P/C WIJMA CAMEROUN SA BP 01616 DOUALA CAMEROUN 1-7323036075 TEL EX 1-732303,P/C WIJMA CAMEROUN SA BP 01616 DOUALA CAMEROUN 237-33428022 TEL EX 237-3342,1616,4,MSKU5897484 MSKU9245592 PONU0642475 TRLU6942023,2CB0 4EB0 2CB0 4EB0,24,PKG,56,CM,SAFM557470703, , ,1208,CM0007865 CM0007760 CM0007864 CM0007996,LIBERIA,00 - Consumption Category,SAFM,SAFMARINE CONTAINER LINES (HEREINAFTER SAFMARINE),MADISON,NJ,07940-0880,GIRALDA FARMS #2 MADISON AVE PO BOX 880,WILLIAM G MOORE & SON INC OF DELAWA, ,DOUALA
"AZOBE SAWN TIMBER FRET PAYABLE A DESTINATION CT 11-604 EX3 E 3909 'SUPPLIER CERTIFIES THAT THE COVER BOARDS, SPACER STICKS AND BLOCKS ARETHE SAME SPECIES AS THE LUMBER BEING SHIPPED. THEY ARE PARTOF THE LUMBER SHIPMENT, SUBJECT TO APHIS INSPECTION AND AREEXEMPT FROM WPM RULE'",TO ORDER MTL DOUALA CAMEROUN FOR AC, ,MTL DOUALA CAMEROUN FOR ACCOUNT W,05/12/2012,36206,16457,Algeciras,"Norfolk, Virginia",MAERSK VIRGINIA,Spain,N/M,PO:BOX 1616 DOUALA FILE:MTL 217 1-7323036075 TELEX 1-7323036049,PO:BOX 1616 DOUALA FILE:MTL 217 237-33428022 TELEX 237-33423369,0,1,MRKU2831619,4EB0,12,BUNDL,14,CM,SAFM556639071, , ,1204,CM0002577,UNITED STATES,00 - Consumption Category,SAFM,SAFMARINE CONTAINER LINES (HEREINAFTER SAFMARINE),MADISON,NJ,07940-0880,GIRALDA FARMS #2 MADISON AVE PO BOX 880,"WILLIAM G.MOORE AND SON,INC", ,DOUALA
SWAN TOMBER AZOBE FREIGHT PAYABLE AT DESTINATION,TO ORDER MOVIS CAMEROUN, ,MOVIS CAMEROUN,04/23/2012,29810,13550,Algeciras,"New York/Newark Area, Newark, New Jersey",MAERSK DANANG,Spain,EX1. E 5478 BESC. 54807 CONTRAT.12 -165,P/C WIJMA CAMEROUN SA BP 1616 DOUALA CAMEROUN 1-7045712000 TELEX 1-7045712000,P/C WIJMA CAMEROUN SA BP 1616 DOUALA CAMEROUN 237-33428022 TELEX 237-33423369,0,1,GATU0840807,2CB0,16,PACKA,20,CM,SAFM556885440, , ,1204,CM0015837,LIBERIA,61 - Immediate Transportation,SAFM,SAFMARINE CONTAINER LINES (HEREINAFTER SAFMARINE),MADISON,NJ,07940-0880,GIRALDA FARMS #2 MADISON AVE PO BOX 880,"WILLIAM G MOORE & SON, INC", ,DOUALA
"AZOBE SAWN TIMBER EX1 E 21647BESC NO 50738 HS 440799 CT11-651 'SUPPLIER CERTIFIESTHAT THE COVER BOARDS,SPACERSTICKS AND BLOCKS ARE THE SAMESPECIES AS LUMBER BEING SHIPPED.THEY ARE PART OF THE LUMBERSHIPMENT,SUBJECT TO APHIS INSPECTION AND ARE EXEMPT FROM WPM RULE'",TO ORDER MOVIS CAMEROUN, ,MOVIS CAMEROUN,03/12/2012,41149,18704,Algeciras,"Houston, Texas",MAERSK MONTANA,Spain,N/M,P/C WIJMA CAMEROUN S.A BP 1616 DOUALA CAMEROUN 1-2058715462 TELEX 1-2052636426,P/C WIJMA CAMEROUN S.A BP 1616 DOUALA CAMEROUN 237-33428022 TELEX 237-33423369,0,1,TCLU5642911,4EB0,9,BUNDL,16,CM,MAEU863450515, , ,1202,CM0039900,UNITED STATES,00 - Consumption Category,MAEU,MAERSK LINE,MADISON,NJ,07940-0880,"2 GIRALDA FARMS, MADISON AVE.",WILLIAM & MARY LUMBER COMPANY LLC, ,DOUALA
