PRODUCT DESCRIPTION,IMPORTER,IMPORTER ENTITY,SHIPPER,ARRIVAL DATE,GROSS WEIGHT (LB),GROSS WEIGHT (KG),FOREIGN PORT,US PORT,VESSEL NAME,COUNTRY OF ORIGIN,MARKS &AMP; NUMBERS,CONSIGNEE ADDRESS,SHIPPER ADDRESS,ZIP CODE,NO. OF CONTAINERS,CONTAINER NUMBER,CONTAINER TYPE,QUANTITY,QUANTITY UNIT,MEASUREMENT,MEASUREMENT UNIT,BILL OF LADING,HOUSE VS MASTER,MASTER B/L,VOYAGE NUMBER,SEAL,SHIP REGISTERED IN,IN-BOND ENTRY TYPE,CARRIER CODE,CARRIER NAME,CARRIER CITY,CARRIER STATE,CARRIER ZIP,CARRIER ADDRESS,NOTIFY PARTY,NOTIFY ADDRESS,PLACE OF RECEIPT
"59PCS GREENHEART (CHLOROCARDIU M RODIEI) LUMBER 12''-12''-14 ', 3''-10''-12'-16',3''-12''- 12'-16'6291BF","BASILICATO NORTH AMERICA, LLC",BASILICATO NORTH AMERICA LLC,PRESTIGE TIMBERS INC,08/24/2020,14911,6778,Puerto Manzanillo,"Philadelphia, Pennsylvania",MAERSK BAHAMAS,Panama,1 - 20 ST,1001 S MYRTLE AVE STE 1 33756 CLEARWATER 1-7275813593,WINDSOR ESTATES 32 WINDSOR ESTATES PETER HALL GEORGETOWN 592-6668440,33756,1,PONU2022370,2CB0,1,CTN,0,CM,SEAU204194190, , ,033N,SA 3061333,SINGAPORE, ,SEAU,A P MOLLER,LONDON, ,E1 8 EP,GLOBAL EQUIPMENT MANAGEMENT,"BASILICATO NORTH AMERICA, LLC",1001 S MYRTLE AVE 33756-3968 CLEARWATER,GEORGETOWN
"22PCS GREENHEART (CHLOROCARDIU M RODIEI) ROUND PILES GR03 - SEL, BUTT 14''-16'',39' LENGTH","BASILICATO NORTH AMERICA, LLC",BASILICATO NORTH AMERICA LLC,PRESTIGE TIMBERS INC,08/17/2020,19135,8698,Cartagena,"Port Everglades, Florida",SPIRIT OF HAMBURG,Colombia,1 / 40 ST,1001 S MYRTLE AVE 33756-3968 CLEARWATER 1-7275813593,EAST BANK DEMERARA GUYANA. 592-6668440,33756-3968,1,MSKU8894529,4EB0,1,CTN,0,CM,SEAU204109051, , ,033N,SA 3062225,UNITED KINGDOM, ,SEAU,A P MOLLER,LONDON, ,E1 8 EP,GLOBAL EQUIPMENT MANAGEMENT,"BASILICATO NORTH AMERICA, LLC",1001 S MYRTLE AVE 33756-3968 CLEARWATER,GEORGETOWN
"GREENHEART (CHLOROCARDIUM RODI EI) LUMBER GR04 - SEL, ROUGH SAWN 12''-12''-14'8064BF","BASILICATO NORTH AMERICA, LLC",BASILICATO NORTH AMERICA LLC,PRESTIGE TIMBERS INC,08/17/2020,19114,8688,Puerto Manzanillo,"Philadelphia, Pennsylvania",HAMMONIA HUSUM,Panama,1-20ST,1001 S MYRTLE AVE 33756-3968 CLEARWATER 1-7275813593,EAST BANK DEMERARA GUYANA. 592-6668440,33756-3968,1,SUDU7723628,2CB0,1,CTN,0,CM,SEAU203659489, , ,032N,CTA528058 SA3061333,LIBERIA, ,SEAU,A P MOLLER,LONDON, ,E1 8 EP,GLOBAL EQUIPMENT MANAGEMENT,"BASILICATO NORTH AMERICA, LLC",1001 S MYRTLE AVE 33756-3968 CLEARWATER,GEORGETOWN
ROUND GREENHEART PILES,BASILICATO NORTH AMERICA LLC,BASILICATO NORTH AMERICA LLC,PRESTIGE TIMBERS INC,07/06/2020,621951,282705,All Other Guyana Ports,"New Haven, Connecticut",OSLO BULK 7,Guyana,NO MARKS,"1001 S MYRTLE AVE, SUITE 1 CLEARWATER FL 33756 US",LOT 32 WONDSOR ESTATE PETERS HALL EAST BANK DEMERARA DEMERARA GY,33756,1,NC, ,294,PCS,0,CF,OBUKOB717062003, , ,161, ,SINGAPORE, ,OBUK, , , , , ,BASILICATO NORTH AMERICA LLC,"1001 S MYRTLE AVE, SUITE 1 CLEARWATER FL 33756 US",GEORGETOWN
ROUND GREENHEART PILES,BASILICATO NORTH AMERICA LLC,BASILICATO NORTH AMERICA LLC,PRESTIGE TIMBERS INC,07/06/2020,564683,256674,All Other Guyana Ports,"New Haven, Connecticut",OSLO BULK 7,Guyana,NO MARKS,"1001 S MYRTLE AVE, SUITE 1 CLEARWATER FL 33756 US",LOT 32 WONDSOR ESTATE PETERS HALL EAST BANK DEMERARA DEMERARA GY,33756,1,NC, ,193,PCS,0,CF,OBUKOB717062004, , ,161, ,SINGAPORE, ,OBUK, , , , , ,BASILICATO NORTH AMERICA LLC,"1001 S MYRTLE AVE, SUITE 1 CLEARWATER FL 33756 US",GEORGETOWN
ROUND GREENHEART PILES,BASILICATO NORTH AMERICA LLC,BASILICATO NORTH AMERICA LLC,PRESTIGE TIMBERS INC,07/06/2020,373870,169941,All Other Guyana Ports,"New Haven, Connecticut",OSLO BULK 7,Guyana,NO MARKS,"1001 S MYRTLE AVE, SUITE 1 CLEARWATER FL 33756 US",LOT 32 WONDSOR ESTATE PETERS HALL EAST BANK DEMERARA DEMERARA GY,33756,1,NC, ,149,PCS,0,CF,OBUKOB717062005, , ,161, ,SINGAPORE, ,OBUK, , , , , ,BASILICATO NORTH AMERICA LLC,"1001 S MYRTLE AVE, SUITE 1 CLEARWATER FL 33756 US",GEORGETOWN
"ROUGH GREENHEART LUMBER, GREEN PILES",BASILICATO NORTH AMERICA LLC,BASILICATO NORTH AMERICA LLC,PRESTIGE TIMBERS INC,07/06/2020,37090,16859,All Other Guyana Ports,"New Haven, Connecticut",OSLO BULK 7,Guyana,NO MARKS,"1001 S MYRTLE AVE, SUITE 1 CLEARWATER FL 33756 US",LOT 32 WONDSOR ESTATE PETERS HALL EAST BANK DEMERARA DEMERARA GY,33756,1,NC, ,23,PCS,0,CF,OBUKOB717062006, , ,161, ,SINGAPORE, ,OBUK, , , , , ,BASILICATO NORTH AMERICA LLC,"1001 S MYRTLE AVE, SUITE 1 CLEARWATER FL 33756 US",GEORGETOWN
"143PCS GREENHEART (CHLOROCARDI UM RODIEI) DRESSED AND ROUGHSA WN LUMBER 6,078.42 BOARD FEET . 2-1/2''-11-1/4'',1-1/2''-9- 1/4'',3-1/2''-3-1/2'',3-1/2''- 5-1/2'',12''-12' '-14'","BASILICATO NORTH AMERICA, LLC",BASILICATO NORTH AMERICA LLC,PRESTIGE TIMBERS INC,06/29/2020,14407,6549,Puerto Manzanillo,"Philadelphia, Pennsylvania",MAERSK NIENBURG,Panama,1 - 20 ST,1001 S MYRTLE AVE STE 1 33756 CLEARWATER 1-7275813593,WINDSOR ESTATES 32 WINDSOR ESTATES PETER HALL GEORGETOWN 592-6668440,33756,1,MRKU8017702,2CB0,1,CTN,0,CM,SEAU203126925, , ,025N,SA 3060939,HONG KONG, ,SEAU,A P MOLLER,LONDON, ,E1 8 EP,GLOBAL EQUIPMENT MANAGEMENT,"BASILICATO NORTH AMERICA, LLC",1001 S MYRTLE AVE 33756-3968 CLEARWATER,GEORGETOWN
19 PIECE(S) 15PCS GREENHEART(CHLOROCARDIUM RODIEI)ROUND PGR03 - SEL BUTT 16''- 18'' 44.5' LENGTH 668L04PCS GREENHEART(CHLOROCARDIUM RODIEI)ROUND PGR03 - SEL BUTT 10'' - 13'' 35 LENGTH 140LF FREIGHT COLLECT,BASILICATO CORPORATION ESB,BASILICATO NORTH AMERICA LLC,PRESTIGE TIMBERS INC,05/03/2020,57816,26280,Puerto Manzanillo,"Philadelphia, Pennsylvania",NORDMAPLE,Panama,NO MARKS,1001 S MYRTLE AVE - SUITE 1 CLEARWATER FL 33756 UNITED STATES,LOT 32 WINDSOR ESTATES PETER'S HALL EAST BANK DEMERARA TE GUYANA,33756,1,TCKU9975174,9500,19,PCS,0,CM,CMDUCUY0107689, , ,0RP5S,OF025657 K5216598,MALTA, ,CMDU,COMPAGNIE MARITIME D-AFFRETEMENT,NORFOLK,VA,23502,5701 LAKE WRIGHT DR,RICHARD MURRAY COMPANY INC,109 N CONCEPTION STREET MOBILE UNITED STATES,"GEORGETOWN, GY"
"47 PCS GREENHEART (CHLOROCARDI UM RODIEI) LUMBER GR04 - SEL , ROUGH SAWN 12''-12''-14' 7 ,896 BF","BASILICATO NORTH AMERICA, LLC",BASILICATO NORTH AMERICA LLC,PRESTIGE TIMBERS INC,04/22/2020,18716,8507,Puerto Manzanillo,"Philadelphia, Pennsylvania",MAERSK BAHAMAS,Panama,N/M,1001 S MYRTLE AVE 33756-3968 CLEARWATER 1-7275813593,32 WINDSOR ESTATES PETER HALL 592-6668440,33756-3968,1,MRKU0073870,4CB0,1,CTN,0,CM,SEAU592872368, , ,015N,SA 3065243,SINGAPORE, ,SEAU,A P MOLLER,LONDON, ,E1 8 EP,GLOBAL EQUIPMENT MANAGEMENT,RICHARD MURRAY & COMPANY INC,109 N CONCEPTION STREET MOBILE 36601,GEORGETOWN
285PCS GREENHEART (CHLOROCARDI UM RODIEI) LUMBER GR04 - SEL S4S 2'' - 8'' - 16'' 6080 BF /LF 80PCS GREENHEART (CHLOROC ARDIUM RODIEI) ROUND PILES GR 03 - SEL BUTT 8'' - 11'' 10'' LENGTH  800 BF/LF,"BASILICATO NORTH AMERICA, LLC",BASILICATO NORTH AMERICA LLC,PRESTIGE TIMBERS INC,04/06/2020,18218,8281,Puerto Manzanillo,"Philadelphia, Pennsylvania",MAERSK NIENBURG,Panama,1- 40 ST,1001 S MYRTLE AVE 33756-3968 CLEARWATER 1-7275813593,32 WINDSOR ESTATES PETER'S HALL EAST BANK DEMERARA GUYANA. 592-6668440,33756-3968,1,MRKU3563547,4EB0,1,CTN,0,CM,SEAU591957930, , ,013N,CTA 517529 SA 3063484,HONG KONG, ,SEAU,A P MOLLER,LONDON, ,E1 8 EP,GLOBAL EQUIPMENT MANAGEMENT,RICHARD MURRAY & COMPANY INC,"109 N CONCEPTION STREET MOBILE , PO BOX: -",GEORGETOWN
"30PCS GREENHEART ( CHLOROCARDI UM RODIEI ) LUMBER GR04 - SEL , ROUGH SAWN 10'' - 12'' - 1 6'' 4800 BF 53 PCS GREENH EART ( CHLOROCARDIUM RODIEI ) LUMBER GR04 - SEL , ROUGHSAWN 3'' - 10'' - 16''  2120 B, F INVOICE PTI 27/1/2020","BASILICATO NORTH AMERICA, LLC",BASILICATO NORTH AMERICA LLC,PRESTIGE TIMBERS INC,02/24/2020,16402,7455,Puerto Manzanillo,"Philadelphia, Pennsylvania",CAP BEATRICE,Panama,1 - 20 ST,1001 S MYRTLE AVE STE 1 33756 CLEARWATER 1-7275813593,WINDSOR ESTATES 32 WINDSOR ESTATES PETER HALL GEORGETOWN 592-6668440,33756,1,SUDU7509771,2CB0,83,CTN,0,CM,SEAU591276197, , ,007N,SA 3063348,LIBERIA, ,SEAU,A P MOLLER,LONDON, ,E1 8 EP,GLOBAL EQUIPMENT MANAGEMENT,RICHARD MURRAY & COMPANY INC,109 N CONCEPTION STREET MOBILE ALABAMA 36601,GEORGETOWN
"GREENHEART (CHLOROCARDIUM RODI EI) LUMBER GR04-SEL, DRESSED S4S, 90 PCS.  1036.25 BF. GR 04-SEL, ROUGH SAWN, 145 PCS.  6102.00 BF. INVOICE PTE 13 /2019","BASILICATO NORTH AMERICA, LLC",BASILICATO NORTH AMERICA LLC,PRESTIGE TIMBERS INC,02/19/2020,44577,20262,Puerto Manzanillo,"Philadelphia, Pennsylvania",MAERSK INNOSHIMA,Panama,N/M,1001 S MYRTLE AVE STE 1 33756 CLEARWATER 1-7275813593,WINDSOR ESTATES 32 WINDSOR ESTATES PETER HALL GEORGETOWN 592-6668440,33756,1,MRKU4858239,4EB0,235,PCS,16,CM,SEAU590018276, , ,002N,CTA547211 SA3064090,SINGAPORE, ,SEAU,A P MOLLER,LONDON, ,E1 8 EP,GLOBAL EQUIPMENT MANAGEMENT,"BASILICATO NORTH AMERICA, LLC",1001 S MYRTLE AVE STE 1 33756 CLEARWATER,GEORGETOWN
GREENHEART ( CHLOROCARDIUM ROD IEI) ROUND PILES 13PCS - 25 F T  325 LF 35PCS - 30 FT  10 50 LF INVOICE PTI 01/2020,"BASILICATO NORTH AMERICA, LLC",BASILICATO NORTH AMERICA LLC,PRESTIGE TIMBERS INC,02/11/2020,19270,8759,Puerto Manzanillo,"Philadelphia, Pennsylvania",OLIVIA MAERSK,Panama,N/M,1001 S MYRTLE AVE 33756-3968 CLEARWATER 1-7275813593,WINDSOR ESTATES 32 WINDSOR ESTATES PETER HALL GEORGETOWN 592-6668440,33756-3968,1,TCNU7288980,4EB0,48,CTN,0,CM,SEAU590767204, , ,001N,CTA 532561 SA 3063360,DENMARK, ,SEAU,A P MOLLER,LONDON, ,E1 8 EP,GLOBAL EQUIPMENT MANAGEMENT,"BASILICATO NORTH AMERICA, LLC",1001 S MYRTLE AVE 33756-3968 CLEARWATER,GEORGETOWN
"GREENHEART (CHLOROCARDIUM RODI EI) ROUND PILES 23X39'  897 LF, BUTT 12-14 , GR03SEL INVOICE PTE 12/2019","BASILICATO NORTH AMERICA, LLC",BASILICATO NORTH AMERICA LLC,PRESTIGE TIMBERS INC,01/27/2020,40057,18208,Cartagena,"Port Everglades, Florida",MAERSK GATESHEAD,Colombia,N/M,1001 S MYRTLE AVE STE 1 33756 CLEARWATER 1-7275813593,WINDSOR ESTATES 32 WINDSOR ESTATES PETER HALL GEORGETOWN 592-6668440,33756,1,TCNU1120557,4EB0,23,PCS,14,CM,SEAU590014926, , ,004N,SA3064087,SINGAPORE, ,SEAU,A P MOLLER,LONDON, ,E1 8 EP,GLOBAL EQUIPMENT MANAGEMENT,"BASILICATO NORTH AMERICA, LLC",1001 S MYRTLE AVE STE 1 33756 CLEARWATER,GEORGETOWN
"GREENHEART (CHLOROCARDIUM RODI EI) ROUND PILES 23X39'  897 LF, BUTT 12-14 , GR03SEL INVOICE PTE 11/2019","BASILICATO NORTH AMERICA, LLC",BASILICATO NORTH AMERICA LLC,PRESTIGE TIMBERS INC,01/27/2020,40057,18208,Cartagena,"Port Everglades, Florida",MAERSK GATESHEAD,Colombia,N/M,1001 S MYRTLE AVE STE 1 33756 CLEARWATER 1-7275813593,WINDSOR ESTATES 32 WINDSOR ESTATES PETER HALL GEORGETOWN 592-6668440,33756,1,MIEU0002075,4EB0,23,PCS,14,CM,SEAU590014247, , ,004N,SA3064088,SINGAPORE, ,SEAU,A P MOLLER,LONDON, ,E1 8 EP,GLOBAL EQUIPMENT MANAGEMENT,"BASILICATO NORTH AMERICA, LLC",1001 S MYRTLE AVE STE 1 33756 CLEARWATER,GEORGETOWN
"GREENHEART (CHLOROCARDIUM RODI EI) ROUND PILES 54 PCS.  178 6 LF, BUTT 10-12 , GR03SEL INVOICE PTE 14/2019","BASILICATO NORTH AMERICA, LLC",BASILICATO NORTH AMERICA LLC,PRESTIGE TIMBERS INC,01/27/2020,43783,19901,Puerto Manzanillo,"Philadelphia, Pennsylvania",MAERSK BAHAMAS,Panama,N/M,1001 S MYRTLE AVE STE 1 33756 CLEARWATER 1-7275813593,WINDSOR ESTATES 32 WINDSOR ESTATES PETER HALL GEORGETOWN 592-6668440,33756,1,PONU7665955,4EB0,54,PCS,17,CM,SEAU590018344, , ,003N,SA3064089,SINGAPORE, ,SEAU,A P MOLLER,LONDON, ,E1 8 EP,GLOBAL EQUIPMENT MANAGEMENT,"BASILICATO NORTH AMERICA, LLC",1001 S MYRTLE AVE STE 1 33756 CLEARWATER,GEORGETOWN
540 BUNDLES TAPER SAWN WALLABA SHINGLES 108 SQUARES INVOICE PTE04/2019 FREIGHT COLLECT,COMPAGNIE COMMERCIALE DU POR, ,PRESTIGE TIMBERS INC,12/31/2019,57178,25990,Port of Spain,"San Juan, Puerto Rico",JAMILA,Trinidad,NO MARKS,PORT DE GUSTAVIA P.O BOX 118 ST. BARTHELEMY TE SAINT BARTHELEMY,LOT 32 WINDSOR ESTATES PETERS HALL DEMERARA TE GUYANA, ,1,CMAU1492888,2200,540,PCS,0,CM,CMDUCUY0107325, , ,0UA4L,CTA528537 K521639,LIBERIA, ,CMDU,COMPAGNIE MARITIME D-AFFRETEMENT,NORFOLK,VA,23502,5701 LAKE WRIGHT DR,BASILICATO CORP,2261 W BAY DR LARGO UNITED STATES,"GEORGETOWN, GY"
"GREENHEART (CHLOROCARDIUM RODI EI) ROUND PILES 23X39'  897 LF, BUTT 12-14 , GR03SEL INVOICE PTE 09/2019","BASILICATO NORTH AMERICA, LLC",BASILICATO NORTH AMERICA LLC,PRESTIGE TIMBERS INC,12/23/2019,39994,18179,Cartagena,"Port Everglades, Florida",DUBLIN EXPRESS,Colombia,N/M,1001 S MYRTLE AVE 33756-3968 CLEARWATER 1-7275813593,WINDSOR ESTATES GEORGETOWN GUYANA 592-6668440,33756-3968,1,DFSU6984391,4EB0,23,CTN,15,CM,SEAU588557869, , ,951N,GY0011710,GERMANY, ,SEAU,A P MOLLER,LONDON, ,E1 8 EP,GLOBAL EQUIPMENT MANAGEMENT,"BASILICATO NORTH AMERICA, LLC",1001 S MYRTLE AVE 33756-3968 CLEARWATER,GEORGETOWN
"GREENHEART (CHLOROCARDIUM RODI EI) ROUND PILES 36X25'  900 LF, BUTT 12-14 , GR03SEL INVOICE PTE 07/2019","BASILICATO NORTH AMERICA, LLC",BASILICATO NORTH AMERICA LLC,PRESTIGE TIMBERS INC,12/18/2019,38448,17476,Puerto Manzanillo,"Philadelphia, Pennsylvania",MAERSK BAHAMAS,Panama,N/M,1001 S MYRTLE AVE STE 1 33756 CLEARWATER 1-7275813593,WINDSOR ESTATES 32 WINDSOR ESTATES PETER HALL GEORGETOWN 592-6668440,33756,1,MSKU1138582,4EB0,36,CTN,15,CM,SEAU588166327, , ,949N,SA3062067,SINGAPORE, ,SEAU,A P MOLLER,LONDON, ,E1 8 EP,GLOBAL EQUIPMENT MANAGEMENT,"BASILICATO NORTH AMERICA, LLC",1001 S MYRTLE AVE STE 1 33756 CLEARWATER,GEORGETOWN
"GREENHEART (CHLOROCARDIUM RODI EI) ROUND PILES 23X39'  897 LF, BUTT 12-14 , GR03SEL INVOICE PTE 08/2019 ---CL EARWATER FLORIDA UNITED STAT ES ---CLEARWATER FLORIDA UNITED STATES",BASILICATO NORTH,BASILICATO NORTH,PRESTIGE TIMBERS INC,12/16/2019,37853,17206,Puerto Manzanillo,"Port Everglades, Florida",MAERSK GATESHEAD,Panama,N/M,"AMERICA, LLC 1001 S MYRTLE AVE 33756-3968--- 1-7275813593",WINDSOR ESTATES GEORGETOWN GUYANA 592-6668440, ,1,HASU4992301,4EB0,23,CTN,14,CM,SEAU588317746, , ,950N,GY0000667,SINGAPORE, ,SEAU,A P MOLLER,LONDON, ,E1 8 EP,GLOBAL EQUIPMENT MANAGEMENT,BASILICATO NORTH,"AMERICA, LLC 1001 S MYRTLE AVE 33756-3968---",GEORGETOWN
"GREENHEART (CHLOROCARDIUM RODI EI) ROUND PILES 20X25'  500 LF, BUTT 10-12 , GR03SEL 18 X30'  540 LF, BUTT 10-12 , GR03SEL INVOICE PTE 05/2019","BASILICATO NORTH AMERICA, LLC",BASILICATO NORTH AMERICA LLC,PRESTIGE TIMBERS INC,12/02/2019,36839,16745,Puerto Manzanillo,"Philadelphia, Pennsylvania",CAP BEATRICE,Panama,N/M,1001 S MYRTLE AVE STE 1 33756 CLEARWATER 1-7275813593,WINDSOR ESTATES 32 WINDSOR ESTATES PETER HALL GEORGETOWN 592-6668440,33756,1,MRKU4571892,4EB0,38,PCS,12,CM,SEAU587673471, , ,947N,CTA528538 SA3062072,LIBERIA, ,SEAU,A P MOLLER,LONDON, ,E1 8 EP,GLOBAL EQUIPMENT MANAGEMENT,"BASILICATO NORTH AMERICA, LLC",1001 S MYRTLE AVE STE 1 33756 CLEARWATER,GEORGETOWN
ROUND GREENHEART PILES,BASILICATO NORTH AMERICA LLC,BASILICATO NORTH AMERICA LLC,PRESTIGE TIMBERS INC,11/26/2019,342122000,155510000,All Other Guyana Ports,"Savannah, Georgia",OSLO BULK 5,Guyana,NO MARKS,"1001 S MYRTLE AVE, SUITE 1 CLEARWATER FL 33756 US",LOT 32 WONDSOR ESTATE PETERS HALL EAST BANK DEMERARA DEMERARA GY,33756,1,NC, ,111,PCS,0,CF,OBUKOB516111902, , ,116, ,SINGAPORE, ,OBUK, , , , , ,BASILICATO NORTH AMERICA LLC,"1001 S MYRTLE AVE, SUITE 1 CLEARWATER FL 33756 US",GEORGETOWN
"GREENHEART (CHLOROCARDIUM RODI EI) ROUND PILES 23X39'  897 LF, BUTT 12-14 , GR03SEL INVOICE PTE 03/2019","BASILICATO NORTH AMERICA, LLC",BASILICATO NORTH AMERICA LLC,PRESTIGE TIMBERS INC,11/25/2019,46264,21029,Puerto Manzanillo,"Philadelphia, Pennsylvania",MAERSK NORTHAMPTON,Panama,N/M,1001 S MYRTLE AVE STE 1 33756 CLEARWATER 1-0000000000,WINDSOR ESTATES 32 WINDSOR ESTATES PETER HALL GEORGETOWN 592-6668440,33756,1,TCKU6413846,4EB0,23,PCS,15,CM,SEAU587333937, , ,946N,SA3062054,SINGAPORE, ,SEAU,A P MOLLER,LONDON, ,E1 8 EP,GLOBAL EQUIPMENT MANAGEMENT,"BASILICATO NORTH AMERICA, LLC",1001 S MYRTLE AVE STE 1 33756 CLEARWATER,GEORGETOWN
"GREENHEART (CHLOROCARDIUM RODI EI) ROUND PILES 23X39'  897 LF, BUTT 12-14 , GR03SEL INVOICE PTE 02/2019","BASILICATO NORTH AMERICA, LLC",BASILICATO NORTH AMERICA LLC,PRESTIGE TIMBERS INC,11/25/2019,46264,21029,Puerto Manzanillo,"Philadelphia, Pennsylvania",MAERSK NORTHAMPTON,Panama,N/M,1001 S MYRTLE AVE STE 1 33756 CLEARWATER 1-0000000000,WINDSOR ESTATES 32 WINDSOR ESTATES PETER HALL GEORGETOWN 592-6668440,33756,1,TCLU8176571,4EB0,23,PCS,15,CM,SEAU587089204, , ,946N,SA3062052,SINGAPORE, ,SEAU,A P MOLLER,LONDON, ,E1 8 EP,GLOBAL EQUIPMENT MANAGEMENT,"BASILICATO NORTH AMERICA, LLC",1001 S MYRTLE AVE STE 1 33756 CLEARWATER,GEORGETOWN
"GREENHEART (CHLOROCARDIUM RODI EI) ROUND PILES 70X20'  1400 LF, BUTT 8-10 , GR03SEL INVOICE PTE 01/2019","BASILICATO NORTH AMERICA, LLC",BASILICATO NORTH AMERICA LLC,PRESTIGE TIMBERS INC,10/28/2019,42335,19243,Puerto Manzanillo,"Philadelphia, Pennsylvania",HAMMONIA HUSUM,Panama,N/M,1001 S MYRTLE AVE 33756-3968 CLEARWATER 1-0000000000,WINDSOR ESTATES GEORGETOWN GUYANA 592-6668440,33756-3968,1,PONU8229046,4EB0,70,PCS,16,CM,SEAU586381327, , ,942N,CTA52523 TT0019200,LIBERIA, ,SEAU,A P MOLLER,LONDON, ,E1 8 EP,GLOBAL EQUIPMENT MANAGEMENT,"BASILICATO NORTH AMERICA, LLC",1001 S MYRTLE AVE 33756-3968 CLEARWATER,GEORGETOWN
