PRODUCT DESCRIPTION,IMPORTER,IMPORTER ENTITY,SHIPPER,ARRIVAL DATE,GROSS WEIGHT (LB),GROSS WEIGHT (KG),FOREIGN PORT,US PORT,VESSEL NAME,COUNTRY OF ORIGIN,MARKS &AMP; NUMBERS,CONSIGNEE ADDRESS,SHIPPER ADDRESS,ZIP CODE,NO. OF CONTAINERS,CONTAINER NUMBER,CONTAINER TYPE,QUANTITY,QUANTITY UNIT,MEASUREMENT,MEASUREMENT UNIT,BILL OF LADING,HOUSE VS MASTER,MASTER B/L,VOYAGE NUMBER,SEAL,SHIP REGISTERED IN,IN-BOND ENTRY TYPE,CARRIER CODE,CARRIER NAME,CARRIER CITY,CARRIER STATE,CARRIER ZIP,CARRIER ADDRESS,NOTIFY PARTY,NOTIFY ADDRESS,PLACE OF RECEIPT
GREENHEART PILES,EVERGREEN FOREST PRODUCTS INC,EVERGREEN FOREST PRODUCTS INC,SOUTHERN TIMBER EXPORTS,07/06/2023,54013,24551,Puerto Manzanillo,"New York/Newark Area, Newark, New Jersey",MAERSK KENTUCKY,Panama,N/M,"149, SOUND RD WADING RIVER 11792-1032 16317867043","LOT 53, KERSAINT PARK GEORGETOWN GUYANA 5926743624",11792-1032,1,MRSU5127822,4EB0,24,LOG,0,CM,SEAU227819299, , ,326N,8626,SINGAPORE, ,SEAU,A P MOLLER,LONDON, ,E1 8 EP,GLOBAL EQUIPMENT MANAGEMENT,EVERGREEN FOREST PRODUCTS INC,"149, SOUND RD WADING RIVER 11792-1032",GEORGETOWN
GREENHEART PILES,EVERGREEN FOREST PRODUCTS INC,EVERGREEN FOREST PRODUCTS INC,SOUTHERN TIMBER EXPORTS,07/06/2023,57320,26055,Puerto Manzanillo,"New York/Newark Area, Newark, New Jersey",MAERSK KENTUCKY,Panama,N/M,"149, SOUND RD WADING RIVER 11792-1032 16317867043","LOT 53, KERSAINT PARK GEORGETOWN GUYANA 5926743624",11792-1032,1,MRSU6370950,4EB0,24,LOG,21,CM,SEAU228047852, , ,326N,8641,SINGAPORE, ,SEAU,A P MOLLER,LONDON, ,E1 8 EP,GLOBAL EQUIPMENT MANAGEMENT,EVERGREEN FOREST PRODUCTS INC,"149, SOUND RD WADING RIVER 11792-1032",GEORGETOWN
"2240 PCS KILN DRIED DRESSED S4 S, E4E WASHIBA LUMBER - 27.429 M3",EVERGREEN FOREST PRODUCTS INC.,EVERGREEN FOREST PRODUCTS INC,SUPERIOR WOODS,06/22/2023,45304,20593,Puerto Manzanillo,"New York/Newark Area, Newark, New Jersey",POLAR ECUADOR,Panama,N/M,578 SOUND AVENUE WADING RIVER PO BOX 922 16317867043,"378, BLOCK 8 MON REPOS EAST COAST DEMERARA GUYANA 5926466087", ,1,SUDU8952608,4EB0,2240,CTN,27,CM,SEAU227551938, , ,324N, ,SINGAPORE, ,SEAU,A P MOLLER,LONDON, ,E1 8 EP,GLOBAL EQUIPMENT MANAGEMENT,GAITRIE MAHABIR,BRAUNER INTERNATIONAL GROUP IMPORT 146-35 167TH STREET ST. STE. 202 JAMAICA,GEORGETOWN
23 PIECES GREENHEART PILES 25 6.33M/841 LFT,EVERGREEN FOREST PRODUCTS INC,EVERGREEN FOREST PRODUCTS INC,GREEN LINE PRODUCTS ENT INC,06/22/2023,57320,26055,Puerto Manzanillo,"New York/Newark Area, Newark, New Jersey",POLAR ECUADOR,Panama,N/M,"149, SOUND RD WADING RIVER 11792-1032 16317867043",TRACT 'GPE' HAURARUNI GEORGETOWN GUYANA,11792-1032,1,TRHU6469150,4EB0,23,PCS,20,CM,SEAU227441220, , ,324N,GY0008577,SINGAPORE, ,SEAU,A P MOLLER,LONDON, ,E1 8 EP,GLOBAL EQUIPMENT MANAGEMENT,EVERGREEN FOREST PRODUCTS INC,"149, SOUND RD WADING RIVER 11792-1032",GEORGETOWN
ROUGH SAWN GREENHEART LUMBER - 8001 BM,EVERGREEN FOREST PRODUCTS INC,EVERGREEN FOREST PRODUCTS INC,VARIETY WOODS & GREENHEART LTD,06/22/2023,58091,26405,Puerto Manzanillo,"New York/Newark Area, Newark, New Jersey",POLAR ECUADOR,Panama,EFPIPO#55551/POG/WAXED ENDS,"PO BOX 922, 578 SOUND AVENUE WADING RIVER, NY 11792, USA 16317867043","99 LALUNI STREET, QUEENSTOWN GEORGETOWN GUYANA 5922268556", ,1,SUDU8840090,4EB0,326,PCS,18,CM,SEAU227591348, , ,324N,CETO115934 GY0007978,SINGAPORE, ,SEAU,A P MOLLER,LONDON, ,E1 8 EP,GLOBAL EQUIPMENT MANAGEMENT,EVERGREEN FOREST PRODUCTS INC,"PO BOX 922, 578 SOUND AVENUE WADING RIVER, NY 11792, USA",GEORGETOWN
GREENHEART PILES GREENHEART PILES,EVERGREEN FOREST PRODUCTS INC,EVERGREEN FOREST PRODUCTS INC,SOUTHERN TIMBER EXPORTS,06/15/2023,104719,47600,Puerto Manzanillo,"New York/Newark Area, Newark, New Jersey",MAERSK KENTUCKY,Panama,N/M N/M,"149, SOUND RD WADING RIVER 11792-1032 16317867043","LOT 53, KERSAINT PARK GEORGETOWN GUYANA 5926743624",11792-1032,2,HASU4037339 MRSU4051110,4EB0 4EB0,59,LOG,34,CM,SEAU227302478, , ,323N,0007986 0008590,SINGAPORE, ,SEAU,A P MOLLER,LONDON, ,E1 8 EP,GLOBAL EQUIPMENT MANAGEMENT,EVERGREEN FOREST PRODUCTS INC,"149, SOUND RD WADING RIVER 11792-1032",GEORGETOWN
26 PIECES ROUND GREENHEART PIL ES 240.76M/790LINFT,EVERGREEN FOREST PRODUCTS INC,EVERGREEN FOREST PRODUCTS INC,GREEN LINE PRODUCTS ENT INC,06/09/2023,46297,21044,Puerto Manzanillo,"New York/Newark Area, Newark, New Jersey",DUBAI EXPRESS,Panama,N/M,"149, SOUND RD WADING RIVER 11792-1032 16317867043","TRACT 'GPE' HAURARUNI WESTERN SIDE, LINDEN SOESDYKE HIGHW GEORGETOWN",11792-1032,1,CRSU9034121,4EB0,26,PCS,13,CM,SEAU227192301, , ,322N,116888 GY0008302,MARSHALL ISLANDS, ,SEAU,A P MOLLER,LONDON, ,E1 8 EP,GLOBAL EQUIPMENT MANAGEMENT,EVERGREEN FOREST PRODUCTS INC,"578 SOUND AVENUE, PO BOX 922 WADING RIVER, NY 11792 USA",GEORGETOWN
24 PCS GREENHEART PILES,EVERGREEN FOREST PRODUCTS INC,EVERGREEN FOREST PRODUCTS INC,SOUTHERN TIMBER EXPORTS,06/09/2023,53484,24311,Puerto Manzanillo,"New York/Newark Area, Newark, New Jersey",DUBAI EXPRESS,Panama,N/M,"149, SOUND RD WADING RIVER 11792-1032 16317867043","LOT 53, KERSAINT PARK GEORGETOWN GUYANA 5926743624",11792-1032,1,MTSU9607649,4EB0,24,LOG,0,CM,SEAU227222029, , ,322N,8295,MARSHALL ISLANDS, ,SEAU,A P MOLLER,LONDON, ,E1 8 EP,GLOBAL EQUIPMENT MANAGEMENT,EVERGREEN FOREST PRODUCTS INC,"149, SOUND RD WADING RIVER 11792-1032",GEORGETOWN
18 PCS GREENHEART PILES FREIGHT COLLECT,EVERGREEN FOREST PRODUCTS INC,EVERGREEN FOREST PRODUCTS INC,SOUTHERN TIMBER EXPORTS,06/02/2023,68354,31070,Port Bustamante,"Port Everglades, Florida",LILA HAREN,Jamaica,NO MARKS,"578 SOUND AVENUE, PO BOX 922, WADING RIVER, NY 11792, USA",LOT 53 KERSAINT PARK LA BONNE INTENTION EAST COAST DEMERARA TE GEORGETOWN, ,1,ECMU8159531,9500,18,PCS,0,CM,CMDUCUY0111013, , ,0AGC7,H7270052,ANTIGUA AND BARBUDA, ,CMDU,COMPAGNIE MARITIME D-AFFRETEMENT,NORFOLK,VA,23502,5701 LAKE WRIGHT DR,EVERGREEN FOREST PRODUCTS INC,"578 SOUND AVENUE, PO BOX 922, WADING RIVER, NY 11792, USA","GEORGETOWN, GY"
ROUND GREENHEART PILES,EVERGREEN FOREST PRODUCTS INC,EVERGREEN FOREST PRODUCTS INC,SOUTHERN TIMBER EXPORTS,05/15/2023,59524,27056,Puerto Manzanillo,"Philadelphia, Pennsylvania",POLAR BRASIL,Panama,N/M,"578 SOUND AVENUE, WADING RIVER 11792-1032 16317867043","LOT 53, KERSAINT PARK GEORGETOWN GUYANA 5926743624",11792-1032,1,HASU4838976,4EB0,21,PCS,0,CM,SEAU226677990, , ,318N,ML-GY0008342,MALTA, ,SEAU,A P MOLLER,LONDON, ,E1 8 EP,GLOBAL EQUIPMENT MANAGEMENT,EVERGREEN FOREST PRODUCTS INC,"578 SOUND AVENUE, WADING RIVER 11792-1032",GEORGETOWN
PCS GREENHEART PILES 30-39 FT INVOICE# EFP05 PCS GREENHEART PILES 39FT INVOICE# EFP05 PCS GREENHEART PILES 25-39FT INVOICE# EFP05 PCS GREENHEART PILES 20-30 FT INVOICE# EFP05,EVERGREEN FOREST PRODUCTS INC,EVERGREEN FOREST PRODUCTS INC,EVERGREEN FOREST PRODUCTS INC.,05/09/2023,215589,97995,Port Bustamante,"New York, New York",AS PETRA,Jamaica,NO MARKS NO MARKS NO MARKS NO MARKS NO MARKS NO MARKS NO MARKS NO MARKS,578 SOUND AVE PO BOX 922 WADING RIVER NY 11792 USA,67 SECTION A BLOCK X GREAT DIAMOND EAST DEMERARA GUYANA GUY,11792,4,DRYU9418761 BHCU4971179 SMLU7926500 SMLU7950050,4510 4510 4510 4510,108,PCS,0, ,SMLU7569069A, , ,64,007982 1880104 007990 1880101 007975 1880102 007978 1880105,LIBERIA, ,SMLU,SEABOARD MARINE LTD,MIAMI,FL,33166,8001 NW 79TH AVE,BRAUNER INT'L GROUP,146-35 167TH ST STE 202 JAMAICA NY 11434 USA,GEORGETOWN
PCS GREENHEART PILES 39FT INVOICE# STE01,EVERGREEN FOREST PRODUCTS INC,EVERGREEN FOREST PRODUCTS INC,SOUTHERN TIMBER EXPORTS,05/09/2023,57474,26125,Port Bustamante,"New York, New York",AS PETRA,Jamaica,NO MARKS NO MARKS,578 SOUND AVE PO BOX 922 WADING RIVER NY 11792 USA,53 KERSAINT PARK LA BONNE INTENTION EAST COAST DEMERARA GUY,11792,1,SMLU4610550,4510,22,PCS,0, ,SMLU7592479A, , ,64,007972 1880103,LIBERIA, ,SMLU,SEABOARD MARINE LTD,MIAMI,FL,33166,8001 NW 79TH AVE,BRAUNER INT'L GROUP,146-35 167TH ST STE 202 JAMAICA NY 11434 USA,GEORGETOWN
"PCS GREENHEART PILES 1,190LFT",EVERGREEN FOREST PRODUCTS INC,EVERGREEN FOREST PRODUCTS INC,GREEN LINE PRODUCTS ENTERPRISE INC.,04/25/2023,40919,18600,Port Bustamante,"New York, New York",AS PAULINE,Jamaica,NO MARKS NO MARKS,578 SOUND AVE PO BOX 922 WADING RIVER NY 11792 USA,"TRACT GPE, HAURARUNI, SOESDYKE, LINDEN HIGHWAY GUY",11792,1,GESU4250229,4510,48,PCS,0, ,SMLU7579128A, , ,43,006896 G3113070,LIBERIA, ,SMLU,SEABOARD MARINE LTD,MIAMI,FL,33166,8001 NW 79TH AVE,EVERGREEN FOREST PRODUCTS INC,578 SOUND AVE PO BOX 922 WADING RIVER NY 11792 USA,GEORGETOWN
"PCS GREENHEART PILES 882LFT PCS GREENHEART PILES 1,188LFT",EVERGREEN FOREST PRODUCTS INC,EVERGREEN FOREST PRODUCTS INC,GREEN LINE PRODUCTS ENTERPRISE INC.,04/25/2023,87387,39721,Port Bustamante,"New York, New York",AS PAULINE,Jamaica,NO MARKS NO MARKS NO MARKS,578 SOUND AVE PO BOX 922 WADING RIVER NY 11792 USA,"TRACT GPE, HAURARUNI, SOESDYKE, LINDEN HIGHWAY GUY",11792,2,SMLU7935517 SMLU7902600,4510 4510,83,PCS,0, ,SMLU7579116A, , ,43,006877 G3113073 006872 G3113072,LIBERIA, ,SMLU,SEABOARD MARINE LTD,MIAMI,FL,33166,8001 NW 79TH AVE,EVERGREEN FOREST PRODUCTS INC,578 SOUND AVE PO BOX 922 WADING RIVER NY 11792 USA,GEORGETOWN
FREIGHT COLLECT GREENHEART PILES,EVERGREEN FOREST PRODUCTS INC,EVERGREEN FOREST PRODUCTS INC,EVERGREEN FOREST PRODUCT INC,04/10/2023,65208,29640,Port Bustamante,"New York/Newark Area, Newark, New Jersey",M WILMINGTON,Jamaica,NO MARKS,"578 SOUND AVENUE, P.O.BOX 922 WADING RIVER, NY, 11792, USA,",LOT 12 BB ECCLES EAST BANK DEMERARA GEORGETOWN TE GUYANA, ,1,ECMU8177704,9500,18,PKG,0,CM,CMDUCUY0110704, , ,0UAE7,NG0963 NP006616,PANAMA, ,CMDU,COMPAGNIE MARITIME D-AFFRETEMENT,NORFOLK,VA,23502,5701 LAKE WRIGHT DR,BRAUNER INTERNATIONAL CORP,66 YORK STREET SECOND FLOOR JERSEY CITY JERSEY CITY,"GEORGETOWN, GY"
"PCS ROUND GREENHEART PILES 350.22M 1,149FT",EVERGREEN FOREST PRODUCTS INC,EVERGREEN FOREST PRODUCTS INC,GREEN LINE PRODUCTS ENTERPRISE INC.,03/21/2023,47397,21544,Port Bustamante,"New York, New York",ERATO,Jamaica,NO MARKS NO MARKS,578 SOUND AVE PO BOX 922 WADING RIVER NY 11792 USA,"TRACT GPE, HAURARUNI, SOESDYKE, LINDEN HIGHWAY GUY",11792,1,TCNU6341890,4510,45,PCS,0, ,SMLU7539558A, , ,77,552624 G3113045,LIBERIA, ,SMLU,SEABOARD MARINE LTD,MIAMI,FL,33166,8001 NW 79TH AVE,EVERGREEN FOREST PRODUCTS INC,578 SOUND AVE PO BOX 922 WADING RIVER NY 11792 USA,GEORGETOWN
PIECES GREENHEART PILES EFP INVOICE 02 PIECES GREENHEART PILES EFP INVOICE 02 PIECES GREENHEART PILES EFP INVOICE 02,EVERGREEN FOREST PRODUCTS INC,EVERGREEN FOREST PRODUCTS INC,EVERGREEN FOREST PRODUCTS INC.,03/21/2023,133554,60706,Port Bustamante,"New York, New York",ERATO,Jamaica,NO MARKS NO MARKS NO MARKS NO MARKS NO MARKS NO MARKS,578 SOUND AVE PO BOX 922 WADING RIVER NY 11792 USA,67 SECTION A BLOCK X GREAT DIAMOND EAST DEMERARA GUYANA GUY,11792,3,SMLU7971535 SMLU7989848 SMLU7907731,4510 4510 4510,79,PCS,0, ,SMLU7537908A, , ,77,552620 G3113036 552623 G3113031 552621 G3113035,LIBERIA, ,SMLU,SEABOARD MARINE LTD,MIAMI,FL,33166,8001 NW 79TH AVE,BRAUNER INT'L GROUP,146-35 167TH ST STE 202 JAMAICA NY 11434 USA,GEORGETOWN
PCS ROUND GREENHEART PILES 413.00M 1355 FT PCS ROUND GREENHEART PILES 257.61M 840 FT PCS ROUND GREENHEART PILES 360.58M 1183FT PCS ROUND GREENHEART PILES 272.80M 895FT,EVERGREEN FOREST PRODUCTS INC,EVERGREEN FOREST PRODUCTS INC,GREEN LINE PRODUCTS ENTERPRISE INC.,03/14/2023,168800,76727,Port Bustamante,"New York, New York",AS PAULINE,Jamaica,NO MARKS NO MARKS NO MARKS NO MARKS NO MARKS NO MARKS NO MARKS NO MARKS,578 SOUND AVE PO BOX 922 WADING RIVER NY 11792 USA,"TRACT GPE, HAURARUNI, SOESDYKE, LINDEN HIGHWAY GUY",11792,4,SMLU7898861 SMLU7939852 SMLU7886177 TCLU1775984,4510 4510 4510 4510,176,PCS,0, ,SMLU7531408A, , ,41,552560 G3113090 552556 G3113021 552557 G3113020 552559 G3113022,LIBERIA, ,SMLU,SEABOARD MARINE LTD,MIAMI,FL,33166,8001 NW 79TH AVE,EVERGREEN FOREST PRODUCTS INC,578 SOUND AVE PO BOX 922 WADING RIVER NY 11792 USA,GEORGETOWN
PCS ROUND GREENHEART PILES 273.47M 897FT PCS ROUND GREENHEART PILES 269.44M 884FT PCS ROUND GREENHEART PILES 273.41M 897FT PCS ROUND GREENHEART PILES 274.63M 901FT,EVERGREEN FOREST PRODUCTS INC,EVERGREEN FOREST PRODUCTS INC,GREEN LINE PRODUCTS ENTERPRISE INC.,02/22/2023,217001,98637,Port Bustamante,"New York, New York",AS PAULINE,Jamaica,NO MARKS NO MARKS NO MARKS NO MARKS NO MARKS NO MARKS NO MARKS NO MARKS,578 SOUND AVE PO BOX 922 WADING RIVER NY 11792 USA,"TRACT GPE, HAURARUNI, SOESDYKE, LINDEN HIGHWAY GUY",11792,4,TEMU6284337 TCLU5472097 SMLU7888185 CXDU1674425,4510 4510 4510 4510,98,PCS,0, ,SMLU7492156A, , ,40,592039 G3112954 592038 G3112985 592040 G3112984 592041 G3112958,LIBERIA, ,SMLU,SEABOARD MARINE LTD,MIAMI,FL,33166,8001 NW 79TH AVE,EVERGREEN FOREST PRODUCTS INC,578 SOUND AVE PO BOX 922 WADING RIVER NY 11792 USA,GEORGETOWN
PCS GREENHEART PILES 962 LFT PCS GREENHEART PILES 902 LFT PCS GREENHEART PILES 871 LFT,EVERGREEN FOREST PRODUCTS INC,EVERGREEN FOREST PRODUCTS INC,GREEN LINE PRODUCTS ENTERPRISE INC.,01/24/2023,146385,66539,Port Bustamante,"New York, New York",AS PETRA,Jamaica,NO MARKS NO MARKS NO MARKS NO MARKS NO MARKS NO MARKS,578 SOUND AVE PO BOX 922 WADING RIVER NY 11792 USA,"TRACT GPE, HAURARUNI, SOESDYKE, LINDEN HIGHWAY GUY",11792,3,GESU6932491 SMLU7945578 SMLU7916456,4510 4510 4510,95,PCS,0, ,SMLU7467623A, , ,59,578049 G3112917 578052 G3112934 578047 G3112918,LIBERIA, ,SMLU,SEABOARD MARINE LTD,MIAMI,FL,33166,8001 NW 79TH AVE,EVERGREEN FOREST PRODUCTS INC,578 SOUND AVE PO BOX 922 WADING RIVER NY 11792 USA,GEORGETOWN
PIECES WALLABA POLES 25FT. INVOICE # EFP156 PIECES WALLABA POLES 25FT. INVOICE # EFP156 PIECES WALLABA POLES 25FT. INVOICE # EFP156 PIECES WALLABA POLES 25FT. INVOICE # EFP156,EVERGREEN FOREST PRODUCTS INC,EVERGREEN FOREST PRODUCTS INC,EVERGREEN FOREST PRODUCTS INC.,01/05/2023,180359,81981,Port Bustamante,"New York, New York",AS PETRA,Jamaica,NO MARKS NO MARKS NO MARKS NO MARKS NO MARKS NO MARKS NO MARKS NO MARKS,578 SOUND AVE PO BOX 922 WADING RIVER NY 11792 USA,67 SECTION A BLOCK X GREAT DIAMOND EAST DEMERARA GUYANA GUY,11792,4,SMLU7920435 TCLU8359000 SMLU7702958 SMLU7995368,4510 4510 4510 4510,137,PCS,0, ,SMLU7437516A, , ,58,621229 G3112863 621230 G3112866 621227 G3112862 621225 G3112870,LIBERIA, ,SMLU,SEABOARD MARINE LTD,MIAMI,FL,33166,8001 NW 79TH AVE,BRAUNER INT'L GROUP,146-35 167TH ST STE 202 JAMAICA NY 11434 USA,GEORGETOWN
PCS GREENHEART PILES EFP INVOICE 178 PCS GREENHEART PILES EFP INVOICE 178,EVERGREEN FOREST PRODUCTS INC,EVERGREEN FOREST PRODUCTS INC,EVERGREEN FOREST PRODUCTS INC.,12/14/2022,91530,41605,Port Bustamante,"New York, New York",AS PAULINE,Jamaica,NO MARKS NO MARKS NO MARKS NO MARKS,578 SOUND AVE PO BOX 922 WADING RIVER NY 11792 USA,67 SECTION A BLOCK X GREAT DIAMOND EAST DEMERARA GUYANA GUY,11792,2,BSIU9168327 GESU6277390,4510 4510,50,PCS,0, ,SMLU7410993A, , ,37,611465 G3112798 611466 G3112805,LIBERIA, ,SMLU,SEABOARD MARINE LTD,MIAMI,FL,33166,8001 NW 79TH AVE,BRAUNER INT'L GROUP,146-35 167TH ST STE 202 JAMAICA NY 11434 USA,GEORGETOWN
"PIECES 838 LIN. FT ROUND GREENHEART PILES PIECES 1,200 LIN. FT ROUND GREENHEART PILES",EVERGREEN FOREST PRODUCTS INC,EVERGREEN FOREST PRODUCTS INC,GREEN LINE PRODUCTS ENTERPRISE INC.,12/07/2022,99207,45094,Port Bustamante,"New York, New York",ERATO,Jamaica,NO MARKS NO MARKS NO MARKS NO MARKS,578 SOUND AVE PO BOX 922 WADING RIVER NY 11792 USA,"TRACT GPE, HAURARUNI, SOESDYKE, LINDEN HIGHWAY GUY",11792,2,TCNU6261136 TCNU6735127,4510 4510,88,PCS,0, ,SMLU7404117A, , ,72,611367 G3112794 611380 G3112799,LIBERIA, ,SMLU,SEABOARD MARINE LTD,MIAMI,FL,33166,8001 NW 79TH AVE,EVERGREEN FOREST PRODUCTS INC,578 SOUND AVE PO BOX 922 WADING RIVER NY 11792 USA,GEORGETOWN
PCS WAMARADAN LUMBER EFP INVOICE# 177 PCS WAMARADAN LUMBER EFP INVOICE# 177 PCS WAMARADAN LUMBER EFP INVOICE# 177,EVERGREEN FOREST PRODUCTS INC,EVERGREEN FOREST PRODUCTS INC,EVERGREEN FOREST PRODUCTS INC.,12/07/2022,110275,50125,Port Bustamante,"New York, New York",ERATO,Jamaica,NO MARKS NO MARKS NO MARKS NO MARKS NO MARKS NO MARKS,578 SOUND AVE PO BOX 922 WADING RIVER NY 11792 USA,67 SECTION A BLOCK X GREAT DIAMOND EAST DEMERARA GUYANA GUY,11792,3,FWRU0119486 SMLU7949439 SEGU5147544,4510 4510 4510,57,PCS,0, ,SMLU7353122A, , ,72,611274 G3112641 611277 G3112637 611276 G3112636,LIBERIA, ,SMLU,SEABOARD MARINE LTD,MIAMI,FL,33166,8001 NW 79TH AVE,BRAUNER INT'L GROUP,146-35 167TH ST STE 202 JAMAICA NY 11434 USA,GEORGETOWN
PCS ROUND GREENHEART PILES (20'-39')- 803LF,EVERGREEN FOREST PRODUCTS INC,EVERGREEN FOREST PRODUCTS INC,VARIETY WOODS & GREENHEART LTD,12/07/2022,41645,18930,Port Bustamante,"New York, New York",ERATO,Jamaica,VEFPI PO55519 POGPINK ENDS,578 SOUND AVE PO BOX 922 WADING RIVER NY 11792 USA,"99 LALUNI ST QUEENSTOWN GEORGETOWN, GUYANA GUY",11792,1,SMLU7988796,4510,24,PCS,0, ,SMLU7396975A, , ,72,611359 G3112789,LIBERIA, ,SMLU,SEABOARD MARINE LTD,MIAMI,FL,33166,8001 NW 79TH AVE,EVERGREEN FOREST PRODUCTS INC,578 SOUND AVE PO BOX 922 WADING RIVER NY 11792 USA,GEORGETOWN
PIECES ROUND GREENHEART PILES 840 LIN FT,EVERGREEN FOREST PRODUCTS INC,EVERGREEN FOREST PRODUCTS INC,GREEN LINE PRODUCTS ENTERPRISE INC.,11/01/2022,46870,21305,Haina,"New York, New York",AS PETRA,Dominican Republic,NO MARKS NO MARKS,578 SOUND AVE PO BOX 922 WADING RIVER NY 11792 USA,"TRACT GPE, HAURARUNI, SOESDYKE, LINDEN HIGHWAY GUY",11792,1,FCIU8656443,4510,42,PCS,0, ,SMLU7374653B, , ,55,600650 G3112660,LIBERIA, ,SMLU,SEABOARD MARINE LTD,MIAMI,FL,33166,8001 NW 79TH AVE,EVERGREEN FOREST PRODUCTS INC,578 SOUND AVE PO BOX 922 WADING RIVER NY 11792 USA,"RIO HAINA, D.R."
PIECES ROUND GREENHEART PILES 840 LIN FT,EVERGREEN FOREST PRODUCTS INC,EVERGREEN FOREST PRODUCTS INC,GREEN LINE PRODUCTS ENTERPRISE INC.,10/26/2022,51964,23620,Haina,"New York, New York",ERATO,Dominican Republic,NO MARKS NO MARKS,578 SOUND AVE PO BOX 922 WADING RIVER NY 11792 USA,"TRACT GPE, HAURARUNI, SOESDYKE, LINDEN HIGHWAY GUY",11792,1,SMLU7989283,4510,27,PCS,0, ,SMLU7350764A, , ,70,600636 G3112657,LIBERIA, ,SMLU,SEABOARD MARINE LTD,MIAMI,FL,33166,8001 NW 79TH AVE,EVERGREEN FOREST PRODUCTS INC,578 SOUND AVE PO BOX 922 WADING RIVER NY 11792 USA,GEORGETOWN
PCS STB 45 PCS GREENHEART 35 PCS WAMARADAN LUMBER EFP INVOICE 173 PCS WAMARADAN LUMBER EFP INVOICE 176 PCS WAMARADAN LUMBER EFP INVOICE 176 PCS STB 522 PCS KABUKALLI 91 PCS GREENHEART LUMBER EFP INVOICE 174 PCS STB 32 PCS KABUKALLI 1 PC TATABU 2 PCS GREENHEART LUMBER EFP INVOICE 172 PCS STB 9 PCS GREENHEART 26 PCS WAMARADAN LUMBER EFP INVOICE 172,EVERGREEN FOREST PRODUCTS INC,EVERGREEN FOREST PRODUCTS INC,EVERGREEN FOREST PRODUCTS INC.,10/18/2022,293501,133410,Port Bustamante,"New York, New York",AS PAULINE,Jamaica,NO MARKS NO MARKS NO MARKS NO MARKS NO MARKS NO MARKS NO MARKS NO MARKS NO MARKS NO MARKS NO MARKS NO MARKS NO MARKS NO MARKS NO MARKS NO MARKS NO MARKS NO MARKS NO MARKS NO MARKS NO MARKS,578 SOUND AVE PO BOX 922 WADING RIVER NY 11792 USA,67 SECTION A BLOCK X GREAT DIAMOND EAST DEMERARA GUYANA GUY,11792,6,SMLU7830579 SMLU7912701 SMLU7919373 SMLU7915001 SMLU7936010 FCIU8594320,4510 4510 4510 4510 4510 4510,816,PCS,0, ,SMLU7347554A, , ,34,597919 G3112566 597946 G3112573 597945 G3112572 597929 G3112553 597937 G3112551 597954 G3112552,LIBERIA, ,SMLU,SEABOARD MARINE LTD,MIAMI,FL,33166,8001 NW 79TH AVE,BRAUNER INT'L GROUP,146-35 167TH ST STE 202 JAMAICA NY 11434 USA,GEORGETOWN
PCS GREENHEART PILES EFP INVOICE# 170 PCS GREENHEART LUMBER EFP INVOICE# 175 PCS GREENHEART PILES EFP INVOICE# 170 PCS GREENHEART LUMBER EFP INVOICE# 175 PCS GREENHEART LUMBER EFP INVOICE# 175,EVERGREEN FOREST PRODUCTS INC,EVERGREEN FOREST PRODUCTS INC,EVERGREEN FOREST PRODUCTS INC.,10/18/2022,254721,115782,Port Bustamante,"New York, New York",AS PAULINE,Jamaica,NO MARKS NO MARKS NO MARKS NO MARKS NO MARKS NO MARKS NO MARKS NO MARKS NO MARKS NO MARKS,578 SOUND AVE PO BOX 922 WADING RIVER NY 11792 USA,67 SECTION A BLOCK X GREAT DIAMOND EAST DEMERARA GUYANA GUY,11792,5,FCIU9236384 SMLU7930990 SMLU7868173 SMLU7931851 SMLU7895435,4510 4510 4510 4510 4510,180,PCS,0, ,SMLU7337157A, , ,34,597809 G3112466 597802 G3112490 597810 G3112464 597819 G3112498 597801 G3112488,LIBERIA, ,SMLU,SEABOARD MARINE LTD,MIAMI,FL,33166,8001 NW 79TH AVE,BRAUNER INT'L GROUP,146-35 167TH ST STE 202 JAMAICA NY 11434 USA,GEORGETOWN
